country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,464,414,11,27975,1,0,2020-08-23T08:00:00
AT,Kärnten,615,505,13,52304,2,1,2020-08-23T08:00:00
AT,Vorarlberg,1051,966,20,55761,2,0,2020-08-23T08:00:00
AT,Salzburg,1616,1369,39,55088,7,1,2020-08-23T08:00:00
AT,Steiermark,2310,1973,156,101776,7,1,2020-08-23T08:00:00
AT,Niederösterreich,3774,3385,108,188189,18,3,2020-08-23T08:00:00
AT,Tirol,3971,3675,108,182402,9,2,2020-08-23T08:00:00
AT,Oberösterreich,4364,3834,67,149396,19,4,2020-08-23T08:00:00
AT,Wien,6937,5285,210,274264,51,10,2020-08-23T08:00:00
AT,,25102,21406,732,1087155,116,22,2020-08-23T08:00:00
