country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,491,430,11,29625,1,1,2020-08-30T08:00:00
AT,Kärnten,643,584,13,55939,2,0,2020-08-30T08:00:00
AT,Vorarlberg,1080,995,20,61048,3,0,2020-08-30T08:00:00
AT,Salzburg,1681,1440,39,57313,6,1,2020-08-30T08:00:00
AT,Steiermark,2473,2062,157,111274,6,0,2020-08-30T08:00:00
AT,Niederösterreich,3984,3548,108,199311,23,10,2020-08-30T08:00:00
AT,Tirol,4187,3832,108,190091,10,2,2020-08-30T08:00:00
AT,Oberösterreich,4665,4134,67,156779,24,4,2020-08-30T08:00:00
AT,Wien,7735,5841,210,299363,69,12,2020-08-30T08:00:00
AT,,26939,22866,733,1160743,144,30,2020-08-30T08:00:00
