country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,343,329,11,14968,0,0,2020-06-15T15:00:00
AT,Kärnten,419,401,13,21395,0,0,2020-06-15T15:00:00
AT,Vorarlberg,907,881,19,25504,0,0,2020-06-15T15:00:00
AT,Salzburg,1223,1201,38,34884,1,0,2020-06-15T15:00:00
AT,Steiermark,1842,1689,150,58116,2,2,2020-06-15T15:00:00
AT,Oberösterreich,2330,2234,61,70615,10,2,2020-06-15T15:00:00
AT,Niederösterreich,2922,2750,100,90321,11,2,2020-06-15T15:00:00
AT,Tirol,3542,3438,108,79665,2,1,2020-06-15T15:00:00
AT,Wien,3546,3143,178,132202,53,8,2020-06-15T15:00:00
AT,,17074,16066,678,527670,79,15,2020-06-15T15:00:00
