country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,408,368,11,19997,1,1,2020-07-29T09:30:00
AT,Kärnten,456,431,13,38234,0,0,2020-07-29T09:30:00
AT,Vorarlberg,948,902,19,41787,3,0,2020-07-29T09:30:00
AT,Salzburg,1371,1235,37,46753,7,1,2020-07-29T09:30:00
AT,Steiermark,2081,1810,155,79847,6,0,2020-07-29T09:30:00
AT,Niederösterreich,3340,2981,106,151529,13,4,2020-07-29T09:30:00
AT,Oberösterreich,3594,3089,63,118488,21,4,2020-07-29T09:30:00
AT,Tirol,3679,3519,108,152814,2,1,2020-07-29T09:30:00
AT,Wien,4916,4193,204,221153,41,9,2020-07-29T09:30:00
AT,,20793,18528,716,870602,94,20,2020-07-29T09:30:00
