country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,883,664,11,49410,15,4,2020-10-02T09:30:00
AT,Kärnten,949,782,13,82267,7,2,2020-10-02T09:30:00
AT,Vorarlberg,1993,1527,22,92357,12,4,2020-10-02T09:30:00
AT,Salzburg,2340,1941,41,86895,12,1,2020-10-02T09:30:00
AT,Steiermark,3637,2943,166,159638,51,10,2020-10-02T09:30:00
AT,Tirol,6164,5625,109,235258,22,5,2020-10-02T09:30:00
AT,Oberösterreich,6800,5925,73,212111,46,4,2020-10-02T09:30:00
AT,Niederösterreich,6974,5753,115,273276,85,15,2020-10-02T09:30:00
AT,Wien,16825,12026,253,467200,222,55,2020-10-02T09:30:00
AT,,46565,37186,803,1658412,472,100,2020-10-02T09:30:00
