country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,17383,16832,323,1291681,60,21,2021-04-28T09:30:00
AT,Vorarlberg,27469,25995,292,1950206,36,8,2021-04-28T09:30:00
AT,Kärnten,38154,36098,791,1161128,57,16,2021-04-28T09:30:00
AT,Salzburg,48501,45283,564,1613703,79,19,2021-04-28T09:30:00
AT,Tirol,59573,57096,619,3340308,109,33,2021-04-28T09:30:00
AT,Steiermark,74364,68230,1978,3708703,304,55,2021-04-28T09:30:00
AT,Niederösterreich,103384,99136,1713,7208320,348,107,2021-04-28T09:30:00
AT,Oberösterreich,110680,105504,1697,4389973,226,64,2021-04-28T09:30:00
AT,Wien,131426,126156,2175,6653687,577,193,2021-04-28T09:30:00
AT,,610934,580330,10152,31317709,1796,516,2021-04-28T09:30:00
