country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,913,687,11,50109,15,4,2020-10-05T08:00:00
AT,Kärnten,1002,811,13,83060,7,2,2020-10-05T08:00:00
AT,Vorarlberg,2111,1575,22,95290,23,5,2020-10-05T08:00:00
AT,Salzburg,2442,2002,42,87797,12,0,2020-10-05T08:00:00
AT,Steiermark,3775,3024,167,162945,40,11,2020-10-05T08:00:00
AT,Tirol,6358,5699,109,238640,29,5,2020-10-05T08:00:00
AT,Oberösterreich,7141,6073,74,214919,46,4,2020-10-05T08:00:00
AT,Niederösterreich,7397,5981,116,277858,79,15,2020-10-05T08:00:00
AT,Wien,17765,12777,259,475755,225,57,2020-10-05T08:00:00
AT,,48904,38629,813,1686373,476,103,2020-10-05T08:00:00
