country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,401,362,11,19815,0,0,2020-07-27T08:00:00
AT,Kärnten,453,430,13,37364,0,0,2020-07-27T08:00:00
AT,Vorarlberg,940,901,19,41217,4,1,2020-07-27T08:00:00
AT,Salzburg,1368,1226,37,45607,7,1,2020-07-27T08:00:00
AT,Steiermark,2061,1786,154,78346,7,2,2020-07-27T08:00:00
AT,Niederösterreich,3308,2936,105,147253,11,4,2020-07-27T08:00:00
AT,Oberösterreich,3529,2978,61,114297,28,2,2020-07-27T08:00:00
AT,Tirol,3653,3500,108,148567,2,0,2020-07-27T08:00:00
AT,Wien,4797,4090,204,215432,38,5,2020-07-27T08:00:00
AT,,20510,18209,712,847898,97,15,2020-07-27T08:00:00
