country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,114924,111778,549,5144173,94,10,2022-05-02T09:30:00+02:00
AT,Vorarlberg,200901,199370,543,7027056,28,1,2022-05-02T09:30:00+02:00
AT,Kärnten,242829,238591,1612,6542587,66,3,2022-05-02T09:30:00+02:00
AT,Salzburg,289495,285367,1125,10534693,39,1,2022-05-02T09:30:00+02:00
AT,Tirol,351858,348356,931,9480154,69,2,2022-05-02T09:30:00+02:00
AT,Steiermark,537391,529089,3362,20688873,145,5,2022-05-02T09:30:00+02:00
AT,Oberösterreich,752766,741045,2816,24104701,110,12,2022-05-02T09:30:00+02:00
AT,Niederösterreich,785951,758277,3281,37689625,244,14,2022-05-02T09:30:00+02:00
AT,Wien,872889,843853,3951,61945915,410,42,2022-05-02T09:30:00+02:00
AT,Österreich,4149004,4055726,18170,183157777,1205,90,2022-05-02T09:30:00+02:00
