country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,376,352,11,19010,1,0,2020-07-17T09:30:00
AT,Kärnten,446,415,13,33511,1,0,2020-07-17T09:30:00
AT,Vorarlberg,919,897,19,36484,1,0,2020-07-17T09:30:00
AT,Salzburg,1306,1238,38,42849,3,0,2020-07-17T09:30:00
AT,Steiermark,1973,1715,154,74702,5,1,2020-07-17T09:30:00
AT,Niederösterreich,3160,2888,105,132685,13,3,2020-07-17T09:30:00
AT,Oberösterreich,3166,2559,61,103243,30,1,2020-07-17T09:30:00
AT,Tirol,3608,3467,108,95159,2,0,2020-07-17T09:30:00
AT,Wien,4398,3804,202,196770,43,6,2020-07-17T09:30:00
AT,,19352,17335,711,734413,99,11,2020-07-17T09:30:00
