country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,791,597,11,45875,7,1,2020-09-27T08:00:00
AT,Kärnten,876,714,13,76550,11,1,2020-09-27T08:00:00
AT,Vorarlberg,1848,1309,21,84223,8,5,2020-09-27T08:00:00
AT,Salzburg,2179,1797,40,68479,13,1,2020-09-27T08:00:00
AT,Steiermark,3456,2720,165,149333,45,6,2020-09-27T08:00:00
AT,Tirol,5863,5235,109,227296,25,5,2020-09-27T08:00:00
AT,Oberösterreich,6337,5432,73,200542,40,5,2020-09-27T08:00:00
AT,Niederösterreich,6432,5062,111,258344,74,13,2020-09-27T08:00:00
AT,Wien,15158,10288,244,434992,200,43,2020-09-27T08:00:00
AT,,42940,33154,787,1545634,423,80,2020-09-27T08:00:00
