country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,314,226,9,3006,17,4,2020-04-24T08:00:00
AT,Kärnten,402,346,12,8528,14,7,2020-04-24T08:00:00
AT,Vorarlberg,869,745,14,8656,16,6,2020-04-24T08:00:00
AT,Salzburg,1206,1008,33,15969,92,14,2020-04-24T08:00:00
AT,Steiermark,1697,952,115,22738,99,16,2020-04-24T08:00:00
AT,Oberösterreich,2230,1972,48,33100,78,18,2020-04-24T08:00:00
AT,Wien,2290,1699,105,45520,139,23,2020-04-24T08:00:00
AT,Niederösterreich,2533,1841,88,21969,131,43,2020-04-24T08:00:00
AT,Tirol,3446,2905,98,46349,91,38,2020-04-24T08:00:00
AT,,14987,11694,522,205835,677,169,2020-04-24T08:00:00
