country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,55065,47089,467,4383728,73,6,2022-02-14T09:30:00+01:00
AT,Vorarlberg,113287,96605,467,6478553,74,4,2022-02-14T09:30:00+01:00
AT,Kärnten,142762,115024,1131,6117399,147,14,2022-02-14T09:30:00+01:00
AT,Salzburg,180856,162930,820,9792631,92,4,2022-02-14T09:30:00+01:00
AT,Tirol,227170,204942,847,8510625,225,20,2022-02-14T09:30:00+01:00
AT,Steiermark,277512,233561,2571,18643448,288,20,2022-02-14T09:30:00+01:00
AT,Niederösterreich,384663,329262,2701,28415840,299,25,2022-02-14T09:30:00+01:00
AT,Oberösterreich,432183,385170,2429,21792488,334,27,2022-02-14T09:30:00+01:00
AT,Wien,485731,394791,2959,47036495,609,77,2022-02-14T09:30:00+01:00
AT,Österreich,2299229,1969374,14392,151171207,2141,197,2022-02-14T09:30:00+01:00
