country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,441,410,11,25202,0,0,2020-08-16T15:00:00
AT,Kärnten,578,468,13,47873,2,0,2020-08-16T15:00:00
AT,Vorarlberg,1010,948,20,51891,1,0,2020-08-16T15:00:00
AT,Salzburg,1527,1339,39,51827,2,0,2020-08-16T15:00:00
AT,Steiermark,2195,1939,155,89645,8,3,2020-08-16T15:00:00
AT,Niederösterreich,3616,3286,108,179145,18,4,2020-08-16T15:00:00
AT,Tirol,3865,3608,108,175195,6,0,2020-08-16T15:00:00
AT,Oberösterreich,4052,3694,67,139752,18,5,2020-08-16T15:00:00
AT,Wien,6059,4989,207,257960,29,7,2020-08-16T15:00:00
AT,,23343,20681,728,1018490,84,19,2020-08-16T15:00:00
