country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,347,331,11,16090,0,0,2020-06-23T15:00:00
AT,Kärnten,422,402,13,24315,1,0,2020-06-23T15:00:00
AT,Vorarlberg,907,889,19,27200,0,0,2020-06-23T15:00:00
AT,Salzburg,1242,1201,38,36560,3,0,2020-06-23T15:00:00
AT,Steiermark,1853,1673,151,61539,4,1,2020-06-23T15:00:00
AT,Oberösterreich,2350,2254,61,74322,5,0,2020-06-23T15:00:00
AT,Niederösterreich,2958,2777,101,99930,11,4,2020-06-23T15:00:00
AT,Tirol,3544,3444,108,82314,2,0,2020-06-23T15:00:00
AT,Wien,3701,3290,191,150203,42,6,2020-06-23T15:00:00
AT,,17324,16261,693,572473,68,11,2020-06-23T15:00:00
