country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,22121,20793,358,3220759,24,3,2021-11-02T09:30:00+01:00
AT,Vorarlberg,37818,35270,328,5248174,47,5,2021-11-02T09:30:00+01:00
AT,Kärnten,49932,46313,856,4803126,120,22,2021-11-02T09:30:00+01:00
AT,Salzburg,64548,58829,627,6907480,89,12,2021-11-02T09:30:00+01:00
AT,Tirol,77195,72984,674,6422593,103,23,2021-11-02T09:30:00+01:00
AT,Steiermark,101948,93499,2184,13772660,185,35,2021-11-02T09:30:00+01:00
AT,Niederösterreich,144103,132353,1984,17777799,299,55,2021-11-02T09:30:00+01:00
AT,Oberösterreich,160376,147844,1872,16217627,407,59,2021-11-02T09:30:00+01:00
AT,Wien,182861,172168,2497,23467266,329,103,2021-11-02T09:30:00+01:00
AT,Österreich,840902,780053,11380,97837484,1603,317,2021-11-02T09:30:00+01:00
