country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,1315,922,13,62627,22,4,2020-10-17T15:00:00
AT,Kärnten,1449,1047,13,94104,11,2,2020-10-17T15:00:00
AT,Vorarlberg,2869,2047,27,110142,24,5,2020-10-17T15:00:00
AT,Salzburg,3694,2444,44,101178,43,5,2020-10-17T15:00:00
AT,Steiermark,4758,3551,187,186282,79,15,2020-10-17T15:00:00
AT,Tirol,8154,6738,111,264968,53,7,2020-10-17T15:00:00
AT,Oberösterreich,9399,7452,79,243541,118,14,2020-10-17T15:00:00
AT,Niederösterreich,9562,7776,131,316800,121,21,2020-10-17T15:00:00
AT,Wien,23032,16794,284,547128,263,60,2020-10-17T15:00:00
AT,,64232,48771,889,1926770,734,133,2020-10-17T15:00:00
