country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,315,235,8,4155,12,2,2020-04-25T09:30:00
AT,Kärnten,402,360,12,8947,13,7,2020-04-25T09:30:00
AT,Vorarlberg,868,755,14,9396,12,6,2020-04-25T09:30:00
AT,Salzburg,1208,1041,33,17293,83,12,2020-04-25T09:30:00
AT,Steiermark,1705,1011,120,24949,77,12,2020-04-25T09:30:00
AT,Oberösterreich,2238,2021,51,34849,71,15,2020-04-25T09:30:00
AT,Wien,2323,1748,107,48607,149,23,2020-04-25T09:30:00
AT,Niederösterreich,2547,1950,90,24800,114,37,2020-04-25T09:30:00
AT,Tirol,3463,2982,101,48093,77,34,2020-04-25T09:30:00
AT,,15069,12103,536,221089,608,148,2020-04-25T09:30:00
