country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,330,269,11,8078,4,1,2020-05-08T08:00:00
AT,Kärnten,411,385,13,11647,5,3,2020-05-08T08:00:00
AT,Vorarlberg,875,833,19,13794,6,3,2020-05-08T08:00:00
AT,Salzburg,1213,1140,36,25320,58,7,2020-05-08T08:00:00
AT,Steiermark,1788,1350,134,33702,38,7,2020-05-08T08:00:00
AT,Oberösterreich,2264,2139,57,44417,32,7,2020-05-08T08:00:00
AT,Wien,2609,1937,138,67738,111,19,2020-05-08T08:00:00
AT,Niederösterreich,2669,2370,95,37010,76,28,2020-05-08T08:00:00
AT,Tirol,3516,3275,106,56188,30,17,2020-05-08T08:00:00
AT,,15675,13698,609,297894,360,92,2020-05-08T08:00:00
