country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,139168,135277,578,5520219,51,0,2022-08-29T09:30:00+02:00
AT,Vorarlberg,227877,226752,574,7163489,15,1,2022-08-29T09:30:00+02:00
AT,Kärnten,277942,273138,1660,6737114,105,6,2022-08-29T09:30:00+02:00
AT,Salzburg,329188,325673,1179,10815691,73,4,2022-08-29T09:30:00+02:00
AT,Tirol,396129,392539,957,9744583,64,2,2022-08-29T09:30:00+02:00
AT,Steiermark,615504,605479,3449,21582546,115,9,2022-08-29T09:30:00+02:00
AT,Oberösterreich,855050,845628,2925,24962086,124,9,2022-08-29T09:30:00+02:00
AT,Niederösterreich,947399,921960,3878,40190517,195,18,2022-08-29T09:30:00+02:00
AT,Wien,1110003,1084243,4195,68606715,349,17,2022-08-29T09:30:00+02:00
AT,Österreich,4898260,4810689,19395,195322960,1091,66,2022-08-29T09:30:00+02:00
