country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,139865,135730,580,5533576,43,2,2022-09-02T09:30:00+02:00
AT,Vorarlberg,228368,227251,574,7167027,14,2,2022-09-02T09:30:00+02:00
AT,Kärnten,278998,274641,1663,6745555,104,10,2022-09-02T09:30:00+02:00
AT,Salzburg,330059,326818,1179,10827745,73,1,2022-09-02T09:30:00+02:00
AT,Tirol,397223,393619,960,9752633,61,3,2022-09-02T09:30:00+02:00
AT,Steiermark,617812,608813,3454,21618278,109,7,2022-09-02T09:30:00+02:00
AT,Oberösterreich,857816,848065,2930,24992947,105,5,2022-09-02T09:30:00+02:00
AT,Niederösterreich,952023,926889,3892,40214618,174,14,2022-09-02T09:30:00+02:00
AT,Wien,1114995,1091999,4205,68782493,313,25,2022-09-02T09:30:00+02:00
AT,Österreich,4917159,4833825,19437,195634872,996,69,2022-09-02T09:30:00+02:00
