country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,10226,9890,199,346502,55,8,2021-01-19T15:00:00
AT,Vorarlberg,20695,20734,239,472691,61,9,2021-01-19T15:00:00
AT,Kärnten,23411,22895,596,424344,116,9,2021-01-19T15:00:00
AT,Salzburg,32217,29659,391,441668,135,19,2021-01-19T15:00:00
AT,Tirol,42803,41885,523,874409,151,24,2021-01-19T15:00:00
AT,Steiermark,46315,42831,1513,852248,300,57,2021-01-19T15:00:00
AT,Niederösterreich,60151,56642,1039,1533092,440,56,2021-01-19T15:00:00
AT,Oberösterreich,76667,74379,1381,1133696,339,48,2021-01-19T15:00:00
AT,Wien,78451,74175,1318,1800082,464,102,2021-01-19T15:00:00
AT,,390936,373090,7199,7878732,2061,332,2021-01-19T15:00:00
