country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,19355,18618,346,2853390,13,1,2021-09-07T09:30:00+02:00
AT,Vorarlberg,33048,32000,311,4510221,20,6,2021-09-07T09:30:00+02:00
AT,Kärnten,42205,40872,829,3707505,30,7,2021-09-07T09:30:00+02:00
AT,Salzburg,53006,51112,592,5418004,34,10,2021-09-07T09:30:00+02:00
AT,Tirol,67820,66127,639,5915733,35,6,2021-09-07T09:30:00+02:00
AT,Steiermark,84700,80938,2106,11182508,77,16,2021-09-07T09:30:00+02:00
AT,Niederösterreich,117117,112969,1845,15150101,97,31,2021-09-07T09:30:00+02:00
AT,Oberösterreich,126423,121442,1770,12883992,106,30,2021-09-07T09:30:00+02:00
AT,Wien,155274,146523,2374,17248954,202,64,2021-09-07T09:30:00+02:00
AT,Österreich,698948,670601,10812,78870408,614,171,2021-09-07T09:30:00+02:00
