country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,43440,36386,453,4125173,52,7,2022-01-31T09:30:00+01:00
AT,Vorarlberg,89814,71706,450,6274734,76,6,2022-01-31T09:30:00+01:00
AT,Kärnten,111487,94124,1118,5964973,123,13,2022-01-31T09:30:00+01:00
AT,Salzburg,153271,132797,808,9504203,84,11,2022-01-31T09:30:00+01:00
AT,Tirol,187714,159458,836,8118062,130,19,2022-01-31T09:30:00+01:00
AT,Steiermark,212723,176050,2533,17839135,156,18,2022-01-31T09:30:00+01:00
AT,Niederösterreich,308749,262250,2646,25850361,221,24,2022-01-31T09:30:00+01:00
AT,Oberösterreich,350279,311845,2385,20936302,192,18,2022-01-31T09:30:00+01:00
AT,Wien,398101,290971,2874,43467398,472,62,2022-01-31T09:30:00+01:00
AT,Österreich,1855578,1535587,14103,142080341,1506,178,2022-01-31T09:30:00+01:00
