country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,138111,134656,578,5500651,61,7,2022-08-22T09:30:00+02:00
AT,Vorarlberg,227001,225737,573,7158120,20,2,2022-08-22T09:30:00+02:00
AT,Kärnten,275819,270703,1660,6727095,103,7,2022-08-22T09:30:00+02:00
AT,Salzburg,327591,323703,1177,10800980,83,2,2022-08-22T09:30:00+02:00
AT,Tirol,394242,390435,954,9732492,71,2,2022-08-22T09:30:00+02:00
AT,Steiermark,611750,602068,3444,21534576,115,7,2022-08-22T09:30:00+02:00
AT,Oberösterreich,850364,841317,2917,24898338,129,10,2022-08-22T09:30:00+02:00
AT,Niederösterreich,940110,914290,3861,40154935,238,12,2022-08-22T09:30:00+02:00
AT,Wien,1100421,1071878,4179,68349784,389,23,2022-08-22T09:30:00+02:00
AT,Österreich,4865409,4774787,19343,194856971,1209,72,2022-08-22T09:30:00+02:00
