country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,138029,134657,578,5498718,51,5,2022-08-21T09:30:00+02:00
AT,Vorarlberg,226934,225572,573,7157609,13,2,2022-08-21T09:30:00+02:00
AT,Kärnten,275522,270459,1660,6726181,89,6,2022-08-21T09:30:00+02:00
AT,Salzburg,327438,323626,1177,10800096,90,5,2022-08-21T09:30:00+02:00
AT,Tirol,394083,390099,954,9731457,70,1,2022-08-21T09:30:00+02:00
AT,Steiermark,611522,601908,3444,21532279,115,6,2022-08-21T09:30:00+02:00
AT,Oberösterreich,849969,840252,2916,24895370,119,8,2022-08-21T09:30:00+02:00
AT,Niederösterreich,939281,913497,3861,40152186,234,9,2022-08-21T09:30:00+02:00
AT,Wien,1099445,1070891,4179,68324436,379,24,2022-08-21T09:30:00+02:00
AT,Österreich,4862223,4770961,19342,194818332,1160,66,2022-08-21T09:30:00+02:00
