country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,588,478,11,37632,1,0,2020-09-11T15:00:00
AT,Kärnten,686,634,13,66365,3,1,2020-09-11T15:00:00
AT,Vorarlberg,1329,1087,20,69661,7,2,2020-09-11T15:00:00
AT,Salzburg,1797,1610,39,61531,6,0,2020-09-11T15:00:00
AT,Steiermark,2782,2315,157,125933,11,3,2020-09-11T15:00:00
AT,Niederösterreich,4595,3980,109,224473,17,8,2020-09-11T15:00:00
AT,Tirol,4791,4295,108,203760,10,1,2020-09-11T15:00:00
AT,Oberösterreich,5154,4651,67,175081,18,2,2020-09-11T15:00:00
AT,Wien,10414,7207,226,352383,131,24,2020-09-11T15:00:00
AT,,32136,26257,750,1316819,204,41,2020-09-11T15:00:00
