country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,323,250,10,6619,9,2,2020-04-30T09:30:00
AT,Kärnten,410,379,12,9904,8,5,2020-04-30T09:30:00
AT,Vorarlberg,870,795,16,11165,7,5,2020-04-30T09:30:00
AT,Salzburg,1215,1090,35,21585,73,9,2020-04-30T09:30:00
AT,Steiermark,1758,1187,129,28844,67,10,2020-04-30T09:30:00
AT,Oberösterreich,2253,2074,55,39188,45,12,2020-04-30T09:30:00
AT,Wien,2442,1808,130,56750,129,21,2020-04-30T09:30:00
AT,Niederösterreich,2597,2164,92,31034,104,36,2020-04-30T09:30:00
AT,Tirol,3501,3160,105,51310,60,28,2020-04-30T09:30:00
AT,,15369,12907,584,256399,502,128,2020-04-30T09:30:00
