country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,1300,893,13,58645,22,4,2020-10-17T09:00:00
AT,Kärnten,1405,1016,13,93535,13,2,2020-10-17T09:00:00
AT,Vorarlberg,2845,2024,27,108195,23,4,2020-10-17T09:00:00
AT,Salzburg,3566,2388,44,98891,34,5,2020-10-17T09:00:00
AT,Steiermark,4728,3534,185,185114,76,12,2020-10-17T09:00:00
AT,Tirol,8091,6631,111,261099,59,8,2020-10-17T09:00:00
AT,Oberösterreich,9211,7264,78,241698,109,13,2020-10-17T09:00:00
AT,Niederösterreich,9539,7548,131,312078,111,19,2020-10-17T09:00:00
AT,Wien,22936,16320,280,543071,253,57,2020-10-17T09:00:00
AT,,63621,47618,882,1902326,700,124,2020-10-17T09:00:00
