country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18597,18151,343,2566695,1,1,2021-08-06T09:30:00+02:00
AT,Vorarlberg,31332,30745,308,4020521,3,1,2021-08-06T09:30:00+02:00
AT,Kärnten,40729,39679,822,3046935,13,1,2021-08-06T09:30:00+02:00
AT,Salzburg,50229,49206,588,4383628,3,1,2021-08-06T09:30:00+02:00
AT,Tirol,64934,63808,637,5569850,12,4,2021-08-06T09:30:00+02:00
AT,Steiermark,80783,78090,2096,9501102,18,4,2021-08-06T09:30:00+02:00
AT,Niederösterreich,112338,109123,1827,13393116,19,4,2021-08-06T09:30:00+02:00
AT,Oberösterreich,118642,116278,1759,10860034,16,2,2021-08-06T09:30:00+02:00
AT,Wien,144338,140192,2368,15183652,57,15,2021-08-06T09:30:00+02:00
AT,Österreich,661922,645272,10748,68525533,142,33,2021-08-06T09:30:00+02:00
