country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Obwalden,OW,16903.0,61.0,,0.0,,2022-04-25
CH,Nidwalden,NW,18393.0,36.0,,5.0,1.0,2022-04-25
CH,Jura,JU,31222.0,244.0,,11.0,0.0,2022-04-25
CH,Schaffhausen,SH,31942.0,129.0,,6.0,1.0,2022-04-25
CH,Zug,ZG,49672.0,169.0,,6.0,0.0,2022-04-25
CH,Neuchâtel,NE,76056.0,462.0,,30.0,1.0,2022-04-25
CH,Basel-Stadt,BS,82250.0,284.0,,65.0,5.0,2022-04-25
CH,Solothurn,SO,114483.0,364.0,,12.0,2.0,2022-04-25
CH,Thurgau,TG,119259.0,683.0,,33.0,1.0,2022-04-25
CH,Basel-Landschaft,BL,124906.0,295.0,,18.0,0.0,2022-04-25
CH,Fribourg,FR,142316.0,574.0,,41.0,3.0,2022-04-25
CH,Ticino,TI,146626.0,1178.0,,76.0,4.0,2022-04-25
CH,Valais,VS,149591.0,816.0,,62.0,3.0,2022-04-25
CH,Lucerne,LU,178626.0,,,26.0,,2022-04-25
CH,Geneva,GE,210108.0,,,357.0,3.0,2022-04-25
CH,St. Gallen,SG,211777.0,858.0,,27.0,0.0,2022-04-25
CH,Zürich,ZH,625075.0,1791.0,,149.0,21.0,2022-04-25
CH,,,3446142.0,13719.0,1020797.0,1522.0,96.0,2022-04-25
CH,Aargau,AG,,,,,,2022-04-25
CH,Appenzell Innerrhoden,AI,,,,,,2022-04-25
CH,Appenzell Ausserrhoden,AR,,,,,,2022-04-25
CH,Berne,BE,,,,,,2022-04-25
CH,Glarus,GL,,,,,,2022-04-25
CH,Grisons,GR,,,,,,2022-04-25
CH,Schwyz,SZ,,,,,,2022-04-25
CH,Uri,UR,,,,,,2022-04-25
CH,Vaud,VD,,,,,,2022-04-25
