country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,2355.0,20.0,,,,2021-11-26
CH,Obwalden,OW,4735.0,52.0,,4.0,,2021-11-26
CH,Nidwalden,NW,4848.0,28.0,,1.0,2.0,2021-11-26
CH,Uri,UR,4870.0,54.0,,6.0,,2021-11-26
CH,Glarus,GL,4979.0,95.0,,5.0,,2021-11-26
CH,Schaffhausen,SH,7775.0,93.0,,,,2021-11-26
CH,Jura,JU,9022.0,156.0,,16.0,3.0,2021-11-26
CH,Zug,ZG,12898.0,140.0,,9.0,5.0,2021-11-26
CH,Basel-Stadt,BS,19439.0,224.0,,75.0,11.0,2021-11-26
CH,Schwyz,SZ,20974.0,281.0,,,,2021-11-26
CH,Neuchâtel,NE,21752.0,419.0,,9.0,4.0,2021-11-26
CH,Grisons,GR,21844.0,206.0,,40.0,3.0,2021-11-26
CH,Solothurn,SO,26421.0,290.0,,22.0,5.0,2021-11-26
CH,Basel-Landschaft,BL,28002.0,239.0,,46.0,6.0,2021-11-26
CH,Thurgau,TG,33129.0,516.0,,28.0,12.0,2021-11-26
CH,Ticino,TI,38423.0,1010.0,,59.0,7.0,2021-11-26
CH,Fribourg,FR,41216.0,511.0,,38.0,4.0,2021-11-26
CH,Lucerne,LU,44676.0,376.0,,49.0,,2021-11-26
CH,Valais,VS,47279.0,699.0,,49.0,10.0,2021-11-26
CH,Aargau,AG,69333.0,758.0,,65.0,14.0,2021-11-26
CH,St. Gallen,SG,70185.0,,,66.0,12.0,2021-11-26
CH,Berne,BE,99183.0,1220.0,,125.0,29.0,2021-11-26
CH,Geneva,GE,139382.0,898.0,,96.0,8.0,2021-11-26
CH,Zürich,ZH,163234.0,1532.0,,122.0,37.0,2021-11-26
CH,,,1041339.0,11649.0,658621.0,1020.0,207.0,2021-11-26
CH,Appenzell Ausserrhoden,AR,,,,,,2021-11-26
CH,Vaud,VD,,,,,,2021-11-26
