country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,2174.0,19.0,,,,2021-11-17
CH,Obwalden,OW,4362.0,52.0,,4.0,,2021-11-17
CH,Nidwalden,NW,4395.0,27.0,,2.0,2.0,2021-11-17
CH,Uri,UR,4495.0,54.0,,2.0,,2021-11-17
CH,Glarus,GL,4585.0,94.0,,8.0,,2021-11-17
CH,Schaffhausen,SH,7128.0,91.0,,7.0,3.0,2021-11-17
CH,Jura,JU,8571.0,180.0,,5.0,1.0,2021-11-17
CH,Zug,ZG,11882.0,135.0,,11.0,4.0,2021-11-17
CH,Basel-Stadt,BS,17851.0,223.0,,43.0,5.0,2021-11-17
CH,Schwyz,SZ,18954.0,267.0,,,,2021-11-17
CH,Grisons,GR,19779.0,205.0,,28.0,6.0,2021-11-17
CH,Neuchâtel,NE,21002.0,416.0,,11.0,3.0,2021-11-17
CH,Solothurn,SO,24853.0,285.0,,15.0,4.0,2021-11-17
CH,Basel-Landschaft,BL,25861.0,235.0,,35.0,3.0,2021-11-17
CH,Thurgau,TG,29742.0,514.0,,27.0,3.0,2021-11-17
CH,Ticino,TI,37421.0,1008.0,,22.0,6.0,2021-11-17
CH,Fribourg,FR,39279.0,508.0,,19.0,5.0,2021-11-17
CH,Lucerne,LU,41725.0,,,52.0,,2021-11-17
CH,Valais,VS,45379.0,686.0,,28.0,7.0,2021-11-17
CH,St. Gallen,SG,64201.0,757.0,,44.0,4.0,2021-11-17
CH,Aargau,AG,65461.0,752.0,,52.0,9.0,2021-11-17
CH,Geneva,GE,66232.0,895.0,,78.0,7.0,2021-11-17
CH,Berne,BE,91441.0,1195.0,,85.0,13.0,2021-11-17
CH,Zürich,ZH,153663.0,1512.0,,79.0,29.0,2021-11-17
CH,,,913648.0,11550.0,643899.0,724.0,146.0,2021-11-17
CH,Appenzell Ausserrhoden,AR,,,,,,2021-11-17
CH,Vaud,VD,,,,,,2021-11-17
