country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,861.0,15.0,,1.0,,2021-02-19
CH,Uri,UR,1775.0,39.0,,2.0,,2021-02-19
CH,Obwalden,OW,1851.0,37.0,,2.0,,2021-02-19
CH,Nidwalden,NW,1968.0,19.0,,2.0,2.0,2021-02-19
CH,Glarus,GL,2170.0,67.0,,3.0,1.0,2021-02-19
CH,Schaffhausen,SH,3579.0,66.0,,3.0,1.0,2021-02-19
CH,Jura,JU,5514.0,159.0,,16.0,4.0,2021-02-19
CH,Zug,ZG,6389.0,112.0,,5.0,2.0,2021-02-19
CH,Schwyz,SZ,9437.0,214.0,,,,2021-02-19
CH,Basel-Stadt,BS,9703.0,192.0,,11.0,5.0,2021-02-19
CH,Grisons,GR,10503.0,172.0,,10.0,4.0,2021-02-19
CH,Solothurn,SO,13303.0,246.0,,7.0,5.0,2021-02-19
CH,Basel-Landschaft,BL,13506.0,207.0,,23.0,0.0,2021-02-19
CH,Neuchâtel,NE,13908.0,379.0,,44.0,4.0,2021-02-19
CH,Thurgau,TG,14820.0,412.0,,14.0,13.0,2021-02-19
CH,Lucerne,LU,21522.0,299.0,,34.0,,2021-02-19
CH,Fribourg,FR,26880.0,461.0,,18.0,4.0,2021-02-19
CH,Ticino,TI,27583.0,952.0,,58.0,13.0,2021-02-19
CH,Valais,VS,30842.0,639.0,,33.0,7.0,2021-02-19
CH,St. Gallen,SG,33798.0,,,36.0,9.0,2021-02-19
CH,Aargau,AG,36230.0,635.0,,21.0,13.0,2021-02-19
CH,Geneva,GE,42985.0,852.0,,71.0,10.0,2021-02-19
CH,Berne,BE,52094.0,1016.0,,86.0,19.0,2021-02-19
CH,Vaud,VD,66721.0,915.0,,193.0,40.0,2021-02-19
CH,Zürich,ZH,86126.0,1260.0,,111.0,40.0,2021-02-19
CH,,,536935.0,10088.0,319350.0,827.0,212.0,2021-02-19
CH,Appenzell Ausserrhoden,AR,,,,,,2021-02-19
