country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Nidwalden,NW,2057.0,19.0,,0.0,1.0,2021-03-13
CH,Schaffhausen,SH,3715.0,72.0,,,,2021-03-13
CH,Jura,JU,5759.0,121.0,,5.0,0.0,2021-03-13
CH,Zug,ZG,6720.0,114.0,,1.0,1.0,2021-03-13
CH,Schwyz,SZ,9760.0,215.0,,,,2021-03-13
CH,Basel-Stadt,BS,10102.0,193.0,,26.0,5.0,2021-03-13
CH,Grisons,GR,11017.0,177.0,,6.0,5.0,2021-03-13
CH,Basel-Landschaft,BL,14223.0,209.0,,13.0,2.0,2021-03-13
CH,Neuchâtel,NE,14599.0,396.0,,19.0,3.0,2021-03-13
CH,Thurgau,TG,15495.0,423.0,,8.0,5.0,2021-03-13
CH,Lucerne,LU,22552.0,,,,,2021-03-13
CH,Fribourg,FR,27949.0,469.0,,24.0,7.0,2021-03-13
CH,Ticino,TI,28756.0,965.0,,58.0,7.0,2021-03-13
CH,Valais,VS,32198.0,648.0,,25.0,5.0,2021-03-13
CH,St. Gallen,SG,34933.0,,,25.0,8.0,2021-03-13
CH,Aargau,AG,37907.0,642.0,,,,2021-03-13
CH,Geneva,GE,45054.0,763.0,,57.0,8.0,2021-03-13
CH,Berne,BE,54039.0,1039.0,,,,2021-03-13
CH,Vaud,VD,70129.0,948.0,,125.0,38.0,2021-03-13
CH,Zürich,ZH,89782.0,1298.0,,101.0,26.0,2021-03-13
CH,,,560587.0,10164.0,334819.0,667.0,172.0,2021-03-13
CH,Appenzell Innerrhoden,AI,,,,,,2021-03-13
CH,Appenzell Ausserrhoden,AR,,,,,,2021-03-13
CH,Glarus,GL,,,,0.0,0.0,2021-03-13
CH,Obwalden,OW,,,,,,2021-03-13
CH,Solothurn,SO,,,,,,2021-03-13
CH,Uri,UR,,,,,,2021-03-13
