country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,25.0,0.0,,,,2020-09-02
CH,Obwalden,OW,107.0,0.0,,1.0,,2020-09-02
CH,Nidwalden,NW,134.0,3.0,,0.0,0.0,2020-09-02
CH,Uri,UR,137.0,7.0,,0.0,,2020-09-02
CH,Glarus,GL,166.0,13.0,,0.0,0.0,2020-09-02
CH,Schaffhausen,SH,166.0,8.0,,0.0,0.0,2020-09-02
CH,Jura,JU,263.0,7.0,,6.0,0.0,2020-09-02
CH,Zug,ZG,354.0,9.0,,3.0,0.0,2020-09-02
CH,Schwyz,SZ,493.0,25.0,,,,2020-09-02
CH,Thurgau,TG,584.0,20.0,,4.0,1.0,2020-09-02
CH,Solothurn,SO,713.0,18.0,,0.0,,2020-09-02
CH,Neuchâtel,NE,889.0,85.0,,0.0,0.0,2020-09-02
CH,Grisons,GR,1005.0,50.0,,1.0,0.0,2020-09-02
CH,Lucerne,LU,1054.0,21.0,,7.0,1.0,2020-09-02
CH,Basel-Landschaft,BL,1094.0,34.0,,1.0,0.0,2020-09-02
CH,Basel-Stadt,BS,1226.0,54.0,,3.0,2.0,2020-09-02
CH,St. Gallen,SG,1270.0,,,2.0,1.0,2020-09-02
CH,Fribourg,FR,1765.0,85.0,,5.0,0.0,2020-09-02
CH,Aargau,AG,2156.0,52.0,,3.0,4.0,2020-09-02
CH,Valais,VS,2373.0,139.0,,11.0,0.0,2020-09-02
CH,Berne,BE,2596.0,94.0,,3.0,2.0,2020-09-02
CH,Ticino,TI,3548.0,350.0,,1.0,0.0,2020-09-02
CH,Zürich,ZH,6217.0,145.0,,16.0,11.0,2020-09-02
CH,Geneva,GE,6667.0,307.0,,12.0,0.0,2020-09-02
CH,Vaud,VD,7453.0,308.0,,19.0,5.0,2020-09-02
CH,,,42588.0,1878.0,72603.0,101.0,27.0,2020-09-02
CH,Appenzell Ausserrhoden,AR,,,,,,2020-09-02
