country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,9.0,0.0,,,,2020-03-25
CH,Obwalden,OW,27.0,0.0,,2.0,,2020-03-25
CH,Appenzell Ausserrhoden,AR,34.0,2.0,,,,2020-03-25
CH,Schaffhausen,SH,35.0,0.0,,3.0,1.0,2020-03-25
CH,Glarus,GL,40.0,0.0,,2.0,,2020-03-25
CH,Nidwalden,NW,44.0,,,3.0,,2020-03-25
CH,Zug,ZG,80.0,0.0,,8.0,1.0,2020-03-25
CH,Jura,JU,89.0,0.0,,21.0,5.0,2020-03-25
CH,Thurgau,TG,112.0,2.0,,6.0,5.0,2020-03-25
CH,Solothurn,SO,129.0,1.0,,,,2020-03-25
CH,Lucerne,LU,237.0,3.0,,,,2020-03-25
CH,Neuchâtel,NE,280.0,9.0,,31.0,10.0,2020-03-25
CH,Fribourg,FR,293.0,6.0,,32.0,7.0,2020-03-25
CH,Aargau,AG,318.0,2.0,,26.0,7.0,2020-03-25
CH,St. Gallen,SG,320.0,1.0,,,,2020-03-25
CH,Grisons,GR,393.0,8.0,,37.0,8.0,2020-03-25
CH,Basel-Landschaft,BL,458.0,5.0,,60.0,8.0,2020-03-25
CH,Basel-Stadt,BS,462.0,8.0,,66.0,8.0,2020-03-25
CH,Berne,BE,686.0,7.0,,,,2020-03-25
CH,Valais,VS,786.0,12.0,,105.0,15.0,2020-03-25
CH,Ticino,TI,1354.0,60.0,,249.0,57.0,2020-03-25
CH,Zürich,ZH,1356.0,10.0,,146.0,0.0,2020-03-25
CH,Geneva,GE,1915.0,22.0,9000.0,185.0,47.0,2020-03-25
CH,Vaud,VD,2738.0,38.0,,297.0,56.0,2020-03-25
CH,,,12317.0,196.0,9642.0,1288.0,235.0,2020-03-25
CH,Schwyz,SZ,,0.0,,,,2020-03-25
CH,Uri,UR,,,,,,2020-03-25
