country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,25.0,0.0,,,,2020-05-24
CH,Schaffhausen,SH,78.0,6.0,,,,2020-05-24
CH,Obwalden,OW,82.0,0.0,,0.0,,2020-05-24
CH,Uri,UR,93.0,7.0,,1.0,,2020-05-24
CH,Nidwalden,NW,123.0,3.0,,0.0,0.0,2020-05-24
CH,Jura,JU,197.0,0.0,,2.0,2.0,2020-05-24
CH,Zug,ZG,202.0,9.0,,0.0,0.0,2020-05-24
CH,Schwyz,SZ,307.0,23.0,,,,2020-05-24
CH,Thurgau,TG,380.0,18.0,,2.0,2.0,2020-05-24
CH,Neuchâtel,NE,724.0,84.0,,3.0,1.0,2020-05-24
CH,St. Gallen,SG,789.0,,,3.0,1.0,2020-05-24
CH,Grisons,GR,826.0,49.0,,2.0,2.0,2020-05-24
CH,Basel-Landschaft,BL,878.0,34.0,,2.0,0.0,2020-05-24
CH,Basel-Stadt,BS,976.0,50.0,,3.0,2.0,2020-05-24
CH,Fribourg,FR,1157.0,84.0,,6.0,3.0,2020-05-24
CH,Aargau,AG,1202.0,46.0,,,,2020-05-24
CH,Berne,BE,1862.0,91.0,,16.0,2.0,2020-05-24
CH,Valais,VS,1914.0,138.0,,15.0,5.0,2020-05-24
CH,Ticino,TI,3305.0,347.0,,46.0,4.0,2020-05-24
CH,Zürich,ZH,3567.0,133.0,,20.0,8.0,2020-05-24
CH,Geneva,GE,4962.0,281.0,34260.0,9.0,0.0,2020-05-24
CH,Vaud,VD,5437.0,300.0,,27.0,11.0,2020-05-24
CH,,,30468.0,1790.0,34902.0,180.0,50.0,2020-05-24
CH,Appenzell Ausserrhoden,AR,,,,,,2020-05-24
CH,Glarus,GL,,,,,,2020-05-24
CH,Lucerne,LU,,,,,,2020-05-24
CH,Solothurn,SO,,,,,,2020-05-24
