country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Nidwalden,NW,13334.0,34.0,,0.0,0.0,2022-02-13
CH,Schaffhausen,SH,19369.0,106.0,,15.0,2.0,2022-02-13
CH,Jura,JU,25796.0,237.0,,19.0,2.0,2022-02-13
CH,Zug,ZG,34425.0,154.0,,18.0,3.0,2022-02-13
CH,Schwyz,SZ,49884.0,348.0,,,,2022-02-13
CH,Basel-Stadt,BS,51255.0,266.0,,107.0,4.0,2022-02-13
CH,Neuchâtel,NE,61890.0,451.0,,68.0,4.0,2022-02-13
CH,Grisons,GR,64057.0,243.0,,27.0,2.0,2022-02-13
CH,Basel-Landschaft,BL,78074.0,274.0,,30.0,5.0,2022-02-13
CH,Thurgau,TG,80529.0,616.0,,38.0,5.0,2022-02-13
CH,Ticino,TI,104458.0,1113.0,,82.0,10.0,2022-02-13
CH,Fribourg,FR,114753.0,545.0,,85.0,5.0,2022-02-13
CH,Lucerne,LU,122052.0,,,,,2022-02-13
CH,Valais,VS,124451.0,790.0,,133.0,11.0,2022-02-13
CH,St. Gallen,SG,150864.0,832.0,,57.0,6.0,2022-02-13
CH,Aargau,AG,174357.0,905.0,,,,2022-02-13
CH,Geneva,GE,178026.0,982.0,,509.0,8.0,2022-02-13
CH,Berne,BE,271650.0,1460.0,,219.0,19.0,2022-02-13
CH,Vaud,VD,285257.0,,,364.0,33.0,2022-02-13
CH,Zürich,ZH,415270.0,1686.0,,188.0,57.0,2022-02-13
CH,,,2533435.0,13135.0,897139.0,2172.0,207.0,2022-02-13
CH,Appenzell Innerrhoden,AI,,,,,,2022-02-13
CH,Appenzell Ausserrhoden,AR,,,,,,2022-02-13
CH,Glarus,GL,,,,,,2022-02-13
CH,Obwalden,OW,,,,,,2022-02-13
CH,Solothurn,SO,,,,,,2022-02-13
CH,Uri,UR,,,,,,2022-02-13
