country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Jura,JU,31070.0,244.0,,18.0,0.0,2022-04-17
CH,Schaffhausen,SH,31696.0,126.0,,,,2022-04-17
CH,Zug,ZG,49317.0,167.0,,12.0,0.0,2022-04-17
CH,Neuchâtel,NE,75485.0,461.0,,33.0,1.0,2022-04-17
CH,Basel-Stadt,BS,81465.0,282.0,,78.0,3.0,2022-04-17
CH,Thurgau,TG,118478.0,681.0,,30.0,1.0,2022-04-17
CH,Basel-Landschaft,BL,123826.0,295.0,,25.0,2.0,2022-04-17
CH,Fribourg,FR,141529.0,571.0,,40.0,3.0,2022-04-17
CH,Valais,VS,148762.0,815.0,,65.0,1.0,2022-04-17
CH,Lucerne,LU,177910.0,,,,,2022-04-17
CH,Geneva,GE,208143.0,,,376.0,3.0,2022-04-17
CH,St. Gallen,SG,210750.0,,,22.0,6.0,2022-04-17
CH,Zürich,ZH,619705.0,1782.0,,153.0,29.0,2022-04-17
CH,,,3428566.0,13690.0,1020797.0,1664.0,110.0,2022-04-17
CH,Aargau,AG,,,,,,2022-04-17
CH,Appenzell Innerrhoden,AI,,,,,,2022-04-17
CH,Appenzell Ausserrhoden,AR,,,,,,2022-04-17
CH,Berne,BE,,,,,,2022-04-17
CH,Glarus,GL,,,,,,2022-04-17
CH,Grisons,GR,,,,,,2022-04-17
CH,Nidwalden,NW,,,,,,2022-04-17
CH,Obwalden,OW,,,,,,2022-04-17
CH,Solothurn,SO,,,,,,2022-04-17
CH,Schwyz,SZ,,,,,,2022-04-17
CH,Ticino,TI,,,,,,2022-04-17
CH,Uri,UR,,,,,,2022-04-17
CH,Vaud,VD,,,,,,2022-04-17
