country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Nidwalden,NW,5696.0,30.0,,4.0,1.0,2021-12-11
CH,Schaffhausen,SH,9075.0,96.0,,,,2021-12-11
CH,Jura,JU,10493.0,166.0,,25.0,4.0,2021-12-11
CH,Zug,ZG,14972.0,147.0,,20.0,4.0,2021-12-11
CH,Basel-Stadt,BS,22731.0,241.0,,82.0,16.0,2021-12-11
CH,Neuchâtel,NE,23624.0,420.0,,31.0,5.0,2021-12-11
CH,Schwyz,SZ,24754.0,296.0,,,,2021-12-11
CH,Grisons,GR,25662.0,215.0,,44.0,6.0,2021-12-11
CH,Basel-Landschaft,BL,32895.0,251.0,,67.0,6.0,2021-12-11
CH,Thurgau,TG,40056.0,534.0,,43.0,17.0,2021-12-11
CH,Fribourg,FR,45836.0,515.0,,48.0,7.0,2021-12-11
CH,Lucerne,LU,50988.0,394.0,,,,2021-12-11
CH,Valais,VS,51690.0,710.0,,62.0,13.0,2021-12-11
CH,Geneva,GE,77059.0,918.0,,189.0,15.0,2021-12-11
CH,Aargau,AG,79028.0,808.0,,,,2021-12-11
CH,St. Gallen,SG,80403.0,,,84.0,20.0,2021-12-11
CH,Berne,BE,114614.0,1301.0,,,,2021-12-11
CH,Zürich,ZH,184558.0,1563.0,,181.0,46.0,2021-12-11
CH,,,1098368.0,11999.0,692309.0,1567.0,282.0,2021-12-11
CH,Appenzell Innerrhoden,AI,,,,,,2021-12-11
CH,Appenzell Ausserrhoden,AR,,,,,,2021-12-11
CH,Glarus,GL,,,,,,2021-12-11
CH,Obwalden,OW,,,,,,2021-12-11
CH,Solothurn,SO,,,,,,2021-12-11
CH,Ticino,TI,,,,,,2021-12-11
CH,Uri,UR,,,,,,2021-12-11
CH,Vaud,VD,,,,,,2021-12-11
