country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Nidwalden,NW,2735.0,23.0,,0.0,0.0,2021-07-04
CH,Schaffhausen,SH,4817.0,78.0,,,,2021-07-04
CH,Jura,JU,7117.0,113.0,,0.0,0.0,2021-07-04
CH,Zug,ZG,8493.0,121.0,,0.0,0.0,2021-07-04
CH,Schwyz,SZ,12359.0,238.0,,,,2021-07-04
CH,Basel-Stadt,BS,12982.0,205.0,,2.0,2.0,2021-07-04
CH,Grisons,GR,13646.0,192.0,,1.0,0.0,2021-07-04
CH,Neuchâtel,NE,17497.0,404.0,,0.0,1.0,2021-07-04
CH,Basel-Landschaft,BL,18247.0,219.0,,0.0,2.0,2021-07-04
CH,Thurgau,TG,18993.0,457.0,,4.0,0.0,2021-07-04
CH,Lucerne,LU,28962.0,,,,,2021-07-04
CH,Fribourg,FR,32572.0,491.0,,3.0,0.0,2021-07-04
CH,Valais,VS,38178.0,672.0,,5.0,2.0,2021-07-04
CH,St. Gallen,SG,42875.0,716.0,,0.0,1.0,2021-07-04
CH,Aargau,AG,47901.0,704.0,,,,2021-07-04
CH,Geneva,GE,56215.0,745.0,,58.0,0.0,2021-07-04
CH,Berne,BE,65727.0,1101.0,,4.0,4.0,2021-07-04
CH,Vaud,VD,85419.0,,,-5.0,5.0,2021-07-04
CH,Zürich,ZH,112768.0,1418.0,,7.0,10.0,2021-07-04
CH,,,691527.0,10748.0,412206.0,156.0,43.0,2021-07-04
CH,Appenzell Innerrhoden,AI,,,,,,2021-07-04
CH,Appenzell Ausserrhoden,AR,,,,,,2021-07-04
CH,Glarus,GL,,,30862.0,0.0,0.0,2021-07-04
CH,Obwalden,OW,,,,,,2021-07-04
CH,Solothurn,SO,,,,,,2021-07-04
CH,Ticino,TI,,,,,,2021-07-04
CH,Uri,UR,,,,,,2021-07-04
