country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Obwalden,OW,119.0,0.0,,0.0,,2020-09-26
CH,Nidwalden,NW,144.0,3.0,,0.0,1.0,2020-09-26
CH,Schaffhausen,SH,189.0,8.0,,,,2020-09-26
CH,Jura,JU,309.0,0.0,,7.0,0.0,2020-09-26
CH,Zug,ZG,429.0,9.0,,3.0,0.0,2020-09-26
CH,Schwyz,SZ,567.0,25.0,,,,2020-09-26
CH,Thurgau,TG,710.0,20.0,,1.0,2.0,2020-09-26
CH,Grisons,GR,1075.0,50.0,,3.0,0.0,2020-09-26
CH,Neuchâtel,NE,1087.0,89.0,,1.0,0.0,2020-09-26
CH,Basel-Landschaft,BL,1176.0,36.0,,1.0,0.0,2020-09-26
CH,Lucerne,LU,1195.0,24.0,,,,2020-09-26
CH,Basel-Stadt,BS,1305.0,54.0,,3.0,0.0,2020-09-26
CH,St. Gallen,SG,1618.0,,,,,2020-09-26
CH,Fribourg,FR,2381.0,102.0,,6.0,3.0,2020-09-26
CH,Aargau,AG,2593.0,54.0,,,,2020-09-26
CH,Valais,VS,2640.0,140.0,,29.0,1.0,2020-09-26
CH,Berne,BE,3409.0,96.0,,,,2020-09-26
CH,Zürich,ZH,7743.0,149.0,,21.0,11.0,2020-09-26
CH,Geneva,GE,7872.0,295.0,,19.0,1.0,2020-09-26
CH,Vaud,VD,10235.0,317.0,,56.0,6.0,2020-09-26
CH,,,51796.0,1903.0,72603.0,201.0,34.0,2020-09-26
CH,Appenzell Innerrhoden,AI,,,,,,2020-09-26
CH,Appenzell Ausserrhoden,AR,,,,,,2020-09-26
CH,Glarus,GL,,,,0.0,0.0,2020-09-26
CH,Solothurn,SO,,,,,,2020-09-26
CH,Ticino,TI,,,,,,2020-09-26
CH,Uri,UR,,,,,,2020-09-26
