country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,2084.0,18.0,,,,2021-11-11
CH,Nidwalden,NW,4064.0,26.0,,2.0,2.0,2021-11-11
CH,Obwalden,OW,4176.0,52.0,,4.0,,2021-11-11
CH,Uri,UR,4339.0,54.0,,1.0,,2021-11-11
CH,Glarus,GL,4465.0,92.0,,13.0,0.0,2021-11-11
CH,Schaffhausen,SH,6815.0,89.0,,3.0,4.0,2021-11-11
CH,Jura,JU,8461.0,180.0,,2.0,1.0,2021-11-11
CH,Zug,ZG,11476.0,134.0,,7.0,5.0,2021-11-11
CH,Basel-Stadt,BS,17326.0,224.0,,30.0,5.0,2021-11-11
CH,Schwyz,SZ,18067.0,263.0,,,,2021-11-11
CH,Grisons,GR,18810.0,204.0,,18.0,4.0,2021-11-11
CH,Neuchâtel,NE,20705.0,416.0,,9.0,4.0,2021-11-11
CH,Solothurn,SO,24249.0,285.0,,11.0,5.0,2021-11-11
CH,Basel-Landschaft,BL,24864.0,235.0,,22.0,1.0,2021-11-11
CH,Thurgau,TG,28273.0,506.0,,17.0,3.0,2021-11-11
CH,Ticino,TI,37071.0,1007.0,,14.0,3.0,2021-11-11
CH,Fribourg,FR,38561.0,507.0,,17.0,4.0,2021-11-11
CH,Lucerne,LU,40436.0,369.0,,41.0,,2021-11-11
CH,Valais,VS,44666.0,681.0,,15.0,4.0,2021-11-11
CH,St. Gallen,SG,61418.0,755.0,,34.0,6.0,2021-11-11
CH,Aargau,AG,63704.0,745.0,,34.0,8.0,2021-11-11
CH,Geneva,GE,65432.0,892.0,,75.0,5.0,2021-11-11
CH,Berne,BE,87869.0,1188.0,,54.0,15.0,2021-11-11
CH,Zürich,ZH,149608.0,1504.0,,70.0,25.0,2021-11-11
CH,,,889194.0,11495.0,630139.0,564.0,126.0,2021-11-11
CH,Appenzell Ausserrhoden,AR,,,,,,2021-11-11
CH,Vaud,VD,,,,,,2021-11-11
