country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Uri,UR,12.0,,,,,2020-03-21
CH,Glarus,GL,25.0,0.0,,0.0,,2020-03-21
CH,Schaffhausen,SH,28.0,0.0,,,,2020-03-21
CH,Nidwalden,NW,33.0,,,5.0,,2020-03-21
CH,Jura,JU,49.0,0.0,,13.0,1.0,2020-03-21
CH,Zug,ZG,53.0,0.0,,3.0,0.0,2020-03-21
CH,Thurgau,TG,73.0,0.0,,7.0,2.0,2020-03-21
CH,Lucerne,LU,122.0,1.0,,,,2020-03-21
CH,Fribourg,FR,166.0,2.0,,22.0,6.0,2020-03-21
CH,Neuchâtel,NE,200.0,4.0,,20.0,,2020-03-21
CH,St. Gallen,SG,201.0,,,,,2020-03-21
CH,Aargau,AG,223.0,1.0,,,,2020-03-21
CH,Grisons,GR,258.0,4.0,,21.0,3.0,2020-03-21
CH,Basel-Stadt,BS,297.0,5.0,,59.0,6.0,2020-03-21
CH,Basel-Landschaft,BL,300.0,3.0,,26.0,4.0,2020-03-21
CH,Berne,BE,469.0,5.0,,,,2020-03-21
CH,Valais,VS,485.0,8.0,,77.0,8.0,2020-03-21
CH,Ticino,TI,916.0,28.0,,184.0,40.0,2020-03-21
CH,Zürich,ZH,918.0,5.0,,83.0,0.0,2020-03-21
CH,Geneva,GE,1320.0,11.0,7607.0,111.0,24.0,2020-03-21
CH,Vaud,VD,1873.0,22.0,,211.0,28.0,2020-03-21
CH,,,8118.0,100.0,8249.0,868.0,126.0,2020-03-21
CH,Appenzell Innerrhoden,AI,,,,,,2020-03-21
CH,Appenzell Ausserrhoden,AR,,1.0,,,,2020-03-21
CH,Obwalden,OW,,,,,,2020-03-21
CH,Solothurn,SO,,,,,,2020-03-21
CH,Schwyz,SZ,,,,,,2020-03-21
