country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Schaffhausen,SH,33552.0,133.0,,,,2022-07-02
CH,Thurgau,TG,123832.0,692.0,,20.0,4.0,2022-07-02
CH,Fribourg,FR,146956.0,577.0,,22.0,0.0,2022-07-02
CH,Lucerne,LU,184587.0,,,,,2022-07-02
CH,Geneva,GE,222385.0,,,154.0,5.0,2022-07-02
CH,,,3545844.0,13799.0,1020797.0,1127.0,71.0,2022-07-02
CH,Aargau,AG,,,,,,2022-07-02
CH,Appenzell Innerrhoden,AI,,,,,,2022-07-02
CH,Appenzell Ausserrhoden,AR,,,,,,2022-07-02
CH,Berne,BE,,,,,,2022-07-02
CH,Basel-Landschaft,BL,,,,,,2022-07-02
CH,Basel-Stadt,BS,,,,,,2022-07-02
CH,Glarus,GL,,,,,,2022-07-02
CH,Grisons,GR,,,,,,2022-07-02
CH,Jura,JU,,,,,,2022-07-02
CH,Neuchâtel,NE,,,,,,2022-07-02
CH,Nidwalden,NW,,,,,,2022-07-02
CH,Obwalden,OW,,,,,,2022-07-02
CH,St. Gallen,SG,,,,,,2022-07-02
CH,Solothurn,SO,,,,,,2022-07-02
CH,Schwyz,SZ,,,,,,2022-07-02
CH,Ticino,TI,,,,,,2022-07-02
CH,Uri,UR,,,,,,2022-07-02
CH,Vaud,VD,,,,,,2022-07-02
CH,Valais,VS,,,,,,2022-07-02
CH,Zug,ZG,,,,,,2022-07-02
CH,Zürich,ZH,,,,,,2022-07-02
