country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,1814.0,17.0,,,,2021-10-19
CH,Nidwalden,NW,3460.0,25.0,,1.0,1.0,2021-10-19
CH,Obwalden,OW,3805.0,45.0,,3.0,,2021-10-19
CH,Uri,UR,4059.0,53.0,,7.0,,2021-10-19
CH,Glarus,GL,4145.0,89.0,,3.0,0.0,2021-10-19
CH,Schaffhausen,SH,6296.0,80.0,,6.0,1.0,2021-10-19
CH,Jura,JU,8265.0,179.0,,1.0,0.0,2021-10-19
CH,Zug,ZG,10613.0,132.0,,3.0,3.0,2021-10-19
CH,Schwyz,SZ,16018.0,251.0,,,,2021-10-19
CH,Basel-Stadt,BS,16338.0,215.0,,5.0,4.0,2021-10-19
CH,Grisons,GR,17012.0,201.0,,10.0,3.0,2021-10-19
CH,Neuchâtel,NE,20169.0,411.0,,6.0,2.0,2021-10-19
CH,Solothurn,SO,23027.0,283.0,,5.0,2.0,2021-10-19
CH,Basel-Landschaft,BL,23173.0,229.0,,8.0,0.0,2021-10-19
CH,Thurgau,TG,25710.0,495.0,,12.0,6.0,2021-10-19
CH,Ticino,TI,36366.0,1007.0,,6.0,1.0,2021-10-19
CH,Fribourg,FR,37316.0,500.0,,5.0,6.0,2021-10-19
CH,Lucerne,LU,37900.0,362.0,,29.0,,2021-10-19
CH,Valais,VS,43342.0,679.0,,9.0,2.0,2021-10-19
CH,St. Gallen,SG,55621.0,742.0,,20.0,7.0,2021-10-19
CH,Aargau,AG,60369.0,734.0,,21.0,7.0,2021-10-19
CH,Geneva,GE,63520.0,889.0,,57.0,5.0,2021-10-19
CH,Berne,BE,81604.0,1169.0,,30.0,11.0,2021-10-19
CH,Zürich,ZH,142022.0,1490.0,,46.0,27.0,2021-10-19
CH,,,842052.0,11346.0,603407.0,354.0,113.0,2021-10-19
CH,Appenzell Ausserrhoden,AR,,,,,,2021-10-19
CH,Vaud,VD,,,,,,2021-10-19
