country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,25.0,0.0,,,,2020-05-16
CH,Schaffhausen,SH,78.0,6.0,,,,2020-05-16
CH,Obwalden,OW,79.0,0.0,,0.0,,2020-05-16
CH,Uri,UR,93.0,7.0,,4.0,,2020-05-16
CH,Nidwalden,NW,123.0,3.0,,0.0,0.0,2020-05-16
CH,Jura,JU,195.0,0.0,,1.0,2.0,2020-05-16
CH,Zug,ZG,199.0,8.0,,0.0,0.0,2020-05-16
CH,Schwyz,SZ,307.0,23.0,,,,2020-05-16
CH,Thurgau,TG,379.0,17.0,,1.0,4.0,2020-05-16
CH,Lucerne,LU,706.0,20.0,,11.0,,2020-05-16
CH,Neuchâtel,NE,716.0,84.0,,9.0,1.0,2020-05-16
CH,St. Gallen,SG,788.0,,,3.0,1.0,2020-05-16
CH,Grisons,GR,823.0,48.0,,5.0,4.0,2020-05-16
CH,Basel-Landschaft,BL,878.0,34.0,,0.0,1.0,2020-05-16
CH,Basel-Stadt,BS,974.0,50.0,,8.0,3.0,2020-05-16
CH,Fribourg,FR,1149.0,84.0,,13.0,5.0,2020-05-16
CH,Aargau,AG,1183.0,46.0,,,,2020-05-16
CH,Valais,VS,1908.0,136.0,,19.0,8.0,2020-05-16
CH,Ticino,TI,3280.0,341.0,,51.0,8.0,2020-05-16
CH,Zürich,ZH,3547.0,130.0,,19.0,13.0,2020-05-16
CH,Geneva,GE,4991.0,275.0,31672.0,14.0,5.0,2020-05-16
CH,Vaud,VD,5410.0,300.0,,44.0,12.0,2020-05-16
CH,,,30330.0,1768.0,32314.0,256.0,79.0,2020-05-16
CH,Appenzell Ausserrhoden,AR,,,,,,2020-05-16
CH,Berne,BE,,,,31.0,3.0,2020-05-16
CH,Glarus,GL,,,,,,2020-05-16
CH,Solothurn,SO,,,,,,2020-05-16
