country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,1238.0,15.0,,,,2021-07-22
CH,Obwalden,OW,2622.0,39.0,,1.0,,2021-07-22
CH,Nidwalden,NW,2772.0,23.0,,0.0,0.0,2021-07-22
CH,Glarus,GL,2875.0,78.0,,2.0,0.0,2021-07-22
CH,Uri,UR,3271.0,50.0,,1.0,,2021-07-22
CH,Schaffhausen,SH,4861.0,78.0,,0.0,0.0,2021-07-22
CH,Jura,JU,7136.0,135.0,,0.0,0.0,2021-07-22
CH,Zug,ZG,8703.0,121.0,,1.0,0.0,2021-07-22
CH,Schwyz,SZ,12560.0,238.0,,,,2021-07-22
CH,Basel-Stadt,BS,13187.0,205.0,,5.0,3.0,2021-07-22
CH,Grisons,GR,13829.0,192.0,,3.0,0.0,2021-07-22
CH,Neuchâtel,NE,17605.0,404.0,,3.0,0.0,2021-07-22
CH,Solothurn,SO,18119.0,,,,,2021-07-22
CH,Basel-Landschaft,BL,18518.0,219.0,,0.0,1.0,2021-07-22
CH,Thurgau,TG,19117.0,458.0,,2.0,0.0,2021-07-22
CH,Lucerne,LU,29458.0,,,8.0,,2021-07-22
CH,Fribourg,FR,32725.0,491.0,,1.0,0.0,2021-07-22
CH,Ticino,TI,33614.0,995.0,,6.0,2.0,2021-07-22
CH,Valais,VS,38537.0,673.0,,2.0,2.0,2021-07-22
CH,St. Gallen,SG,43372.0,717.0,,2.0,2.0,2021-07-22
CH,Aargau,AG,48434.0,704.0,,4.0,2.0,2021-07-22
CH,Geneva,GE,55616.0,880.0,,53.0,1.0,2021-07-22
CH,Berne,BE,66318.0,1104.0,,8.0,2.0,2021-07-22
CH,Zürich,ZH,114809.0,1419.0,,22.0,10.0,2021-07-22
CH,,,698111.0,10912.0,413826.0,187.0,43.0,2021-07-22
CH,Appenzell Ausserrhoden,AR,,,,,,2021-07-22
CH,Vaud,VD,,,,,,2021-07-22
