country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,1363.0,16.0,,,,2021-08-27
CH,Obwalden,OW,2884.0,39.0,,4.0,,2021-08-27
CH,Nidwalden,NW,2951.0,23.0,,0.0,2.0,2021-08-27
CH,Glarus,GL,3301.0,78.0,,6.0,2.0,2021-08-27
CH,Uri,UR,3416.0,51.0,,8.0,,2021-08-27
CH,Schaffhausen,SH,5498.0,78.0,,,,2021-08-27
CH,Jura,JU,7646.0,170.0,,3.0,3.0,2021-08-27
CH,Zug,ZG,9404.0,124.0,,1.0,2.0,2021-08-27
CH,Schwyz,SZ,13546.0,241.0,,,,2021-08-27
CH,Basel-Stadt,BS,15025.0,211.0,,33.0,12.0,2021-08-27
CH,Grisons,GR,15086.0,194.0,,14.0,5.0,2021-08-27
CH,Neuchâtel,NE,18603.0,404.0,,4.0,2.0,2021-08-27
CH,Solothurn,SO,20332.0,,,,,2021-08-27
CH,Basel-Landschaft,BL,21013.0,224.0,,14.0,5.0,2021-08-27
CH,Thurgau,TG,21586.0,462.0,,20.0,21.0,2021-08-27
CH,Lucerne,LU,32242.0,,,41.0,,2021-08-27
CH,Fribourg,FR,34410.0,491.0,,11.0,6.0,2021-08-27
CH,Ticino,TI,35143.0,997.0,,37.0,4.0,2021-08-27
CH,Valais,VS,40418.0,673.0,,16.0,6.0,2021-08-27
CH,St. Gallen,SG,47745.0,,,51.0,20.0,2021-08-27
CH,Aargau,AG,53902.0,714.0,,58.0,23.0,2021-08-27
CH,Geneva,GE,59966.0,883.0,,76.0,18.0,2021-08-27
CH,Berne,BE,72821.0,1120.0,,85.0,27.0,2021-08-27
CH,Zürich,ZH,125346.0,1433.0,,108.0,57.0,2021-08-27
CH,,,756718.0,11030.0,417292.0,692.0,260.0,2021-08-27
CH,Appenzell Ausserrhoden,AR,,,,,,2021-08-27
CH,Vaud,VD,,,,,,2021-08-27
