country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,5178.0,24.0,,,,2022-02-17
CH,Uri,UR,11625.0,65.0,,4.0,,2022-02-17
CH,Obwalden,OW,12941.0,58.0,,2.0,,2022-02-17
CH,Nidwalden,NW,13774.0,34.0,,2.0,0.0,2022-02-17
CH,Schaffhausen,SH,20049.0,106.0,,12.0,2.0,2022-02-17
CH,Jura,JU,26311.0,204.0,,20.0,2.0,2022-02-17
CH,Zug,ZG,35312.0,154.0,,15.0,3.0,2022-02-17
CH,Schwyz,SZ,51405.0,352.0,,,,2022-02-17
CH,Basel-Stadt,BS,53107.0,271.0,,107.0,9.0,2022-02-17
CH,Neuchâtel,NE,63539.0,452.0,,55.0,4.0,2022-02-17
CH,Grisons,GR,66296.0,244.0,,12.0,1.0,2022-02-17
CH,Solothurn,SO,74803.0,335.0,,26.0,2.0,2022-02-17
CH,Basel-Landschaft,BL,81564.0,276.0,,37.0,2.0,2022-02-17
CH,Thurgau,TG,83853.0,613.0,,35.0,5.0,2022-02-17
CH,Ticino,TI,106818.0,1118.0,,78.0,8.0,2022-02-17
CH,Fribourg,FR,117687.0,545.0,,83.0,5.0,2022-02-17
CH,Valais,VS,126986.0,791.0,,124.0,9.0,2022-02-17
CH,Lucerne,LU,127139.0,,,45.0,,2022-02-17
CH,St. Gallen,SG,156074.0,834.0,,50.0,6.0,2022-02-17
CH,Geneva,GE,180064.0,985.0,,510.0,6.0,2022-02-17
CH,Aargau,AG,180573.0,909.0,,93.0,11.0,2022-02-17
CH,Berne,BE,281989.0,1462.0,,200.0,26.0,2022-02-17
CH,Zürich,ZH,428535.0,1695.0,,196.0,55.0,2022-02-17
CH,,,2605152.0,13144.0,914958.0,2101.0,205.0,2022-02-17
CH,Appenzell Ausserrhoden,AR,,,,,,2022-02-17
CH,Glarus,GL,,,,,,2022-02-17
CH,Vaud,VD,,,,,,2022-02-17
