country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,3290.0,22.0,,,,2022-01-06
CH,Uri,UR,6820.0,59.0,,7.0,,2022-01-06
CH,Glarus,GL,6968.0,100.0,,10.0,,2022-01-06
CH,Nidwalden,NW,7334.0,32.0,,3.0,1.0,2022-01-06
CH,Obwalden,OW,7527.0,55.0,,9.0,,2022-01-06
CH,Schaffhausen,SH,11805.0,102.0,,11.0,2.0,2022-01-06
CH,Jura,JU,15515.0,223.0,,41.0,2.0,2022-01-06
CH,Zug,ZG,19018.0,151.0,,7.0,4.0,2022-01-06
CH,Basel-Stadt,BS,28081.0,254.0,,67.0,20.0,2022-01-06
CH,Schwyz,SZ,30470.0,333.0,,,,2022-01-06
CH,Neuchâtel,NE,31242.0,430.0,,62.0,6.0,2022-01-06
CH,Grisons,GR,36730.0,234.0,,29.0,10.0,2022-01-06
CH,Solothurn,SO,38211.0,314.0,,22.0,15.0,2022-01-06
CH,Basel-Landschaft,BL,42612.0,262.0,,42.0,7.0,2022-01-06
CH,Thurgau,TG,50077.0,582.0,,35.0,11.0,2022-01-06
CH,Ticino,TI,60994.0,1056.0,,136.0,13.0,2022-01-06
CH,Fribourg,FR,61773.0,528.0,,42.0,6.0,2022-01-06
CH,Lucerne,LU,65600.0,419.0,,52.0,,2022-01-06
CH,Valais,VS,73925.0,735.0,,92.0,11.0,2022-01-06
CH,St. Gallen,SG,96972.0,810.0,,57.0,15.0,2022-01-06
CH,Aargau,AG,99899.0,862.0,,87.0,21.0,2022-01-06
CH,Geneva,GE,106434.0,940.0,,357.0,13.0,2022-01-06
CH,Berne,BE,148435.0,1383.0,,188.0,37.0,2022-01-06
CH,Zürich,ZH,233483.0,1628.0,,145.0,57.0,2022-01-06
CH,,,1432087.0,12583.0,771171.0,1751.0,309.0,2022-01-06
CH,Appenzell Ausserrhoden,AR,,,,,,2022-01-06
CH,Vaud,VD,,,,,,2022-01-06
