country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Obwalden,OW,17014.0,61.0,,0.0,,2022-05-17
CH,Nidwalden,NW,18549.0,36.0,,1.0,0.0,2022-05-17
CH,Jura,JU,31441.0,244.0,,5.0,0.0,2022-05-17
CH,Schaffhausen,SH,32325.0,131.0,,4.0,0.0,2022-05-17
CH,Zug,ZG,50548.0,170.0,,4.0,0.0,2022-05-17
CH,Neuchâtel,NE,76932.0,469.0,,6.0,0.0,2022-05-17
CH,Basel-Stadt,BS,83582.0,288.0,,17.0,3.0,2022-05-17
CH,Solothurn,SO,115715.0,365.0,,7.0,0.0,2022-05-17
CH,Thurgau,TG,120487.0,687.0,,10.0,1.0,2022-05-17
CH,Basel-Landschaft,BL,126406.0,296.0,,8.0,0.0,2022-05-17
CH,Fribourg,FR,143441.0,575.0,,17.0,2.0,2022-05-17
CH,Ticino,TI,149132.0,1190.0,,66.0,3.0,2022-05-17
CH,Valais,VS,150662.0,818.0,,29.0,1.0,2022-05-17
CH,Lucerne,LU,179883.0,,,,,2022-05-17
CH,Geneva,GE,212984.0,,,208.0,,2022-05-17
CH,St. Gallen,SG,213551.0,,,6.0,0.0,2022-05-17
CH,Zürich,ZH,634822.0,1799.0,,48.0,9.0,2022-05-17
CH,,,3474411.0,13765.0,1020797.0,943.0,66.0,2022-05-17
CH,Aargau,AG,,,,,,2022-05-17
CH,Appenzell Innerrhoden,AI,,,,,,2022-05-17
CH,Appenzell Ausserrhoden,AR,,,,,,2022-05-17
CH,Berne,BE,,,,,,2022-05-17
CH,Glarus,GL,,,,,,2022-05-17
CH,Grisons,GR,,,,,,2022-05-17
CH,Schwyz,SZ,,,,,,2022-05-17
CH,Uri,UR,,,,,,2022-05-17
CH,Vaud,VD,,,,,,2022-05-17
