country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Schaffhausen,SH,1.0,0.0,,,,2020-03-14
CH,Appenzell Innerrhoden,AI,2.0,0.0,,,,2020-03-14
CH,Nidwalden,NW,5.0,,,6.0,,2020-03-14
CH,Glarus,GL,8.0,0.0,,0.0,,2020-03-14
CH,Thurgau,TG,11.0,0.0,,0.0,0.0,2020-03-14
CH,Zug,ZG,13.0,0.0,,0.0,0.0,2020-03-14
CH,Jura,JU,15.0,0.0,,9.0,0.0,2020-03-14
CH,Lucerne,LU,23.0,,,,,2020-03-14
CH,Aargau,AG,33.0,0.0,,,,2020-03-14
CH,Fribourg,FR,35.0,0.0,,0.0,,2020-03-14
CH,St. Gallen,SG,46.0,,,,,2020-03-14
CH,Grisons,GR,56.0,0.0,,5.0,1.0,2020-03-14
CH,Neuchâtel,NE,68.0,,,10.0,,2020-03-14
CH,Basel-Landschaft,BL,83.0,2.0,,6.0,2.0,2020-03-14
CH,Valais,VS,93.0,1.0,,34.0,1.0,2020-03-14
CH,Basel-Stadt,BS,100.0,1.0,,34.0,5.0,2020-03-14
CH,Berne,BE,110.0,0.0,,,,2020-03-14
CH,Zürich,ZH,218.0,,,,,2020-03-14
CH,Ticino,TI,265.0,3.0,,64.0,13.0,2020-03-14
CH,Geneva,GE,313.0,2.0,3627.0,0.0,0.0,2020-03-14
CH,Vaud,VD,477.0,5.0,,85.0,13.0,2020-03-14
CH,,,1993.0,14.0,3908.0,255.0,35.0,2020-03-14
CH,Appenzell Ausserrhoden,AR,,,,,,2020-03-14
CH,Obwalden,OW,,,,,,2020-03-14
CH,Solothurn,SO,,,,,,2020-03-14
CH,Schwyz,SZ,,,,,,2020-03-14
CH,Uri,UR,,,,,,2020-03-14
