country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Nidwalden,NW,2285.0,19.0,,2.0,2.0,2021-04-11
CH,Schaffhausen,SH,4082.0,75.0,,,,2021-04-11
CH,Jura,JU,6103.0,103.0,,4.0,1.0,2021-04-11
CH,Zug,ZG,7521.0,114.0,,11.0,2.0,2021-04-11
CH,Schwyz,SZ,10387.0,217.0,,,,2021-04-11
CH,Basel-Stadt,BS,11050.0,197.0,,37.0,5.0,2021-04-11
CH,Grisons,GR,12043.0,184.0,,17.0,2.0,2021-04-11
CH,Neuchâtel,NE,15560.0,401.0,,16.0,3.0,2021-04-11
CH,Basel-Landschaft,BL,15738.0,215.0,,17.0,0.0,2021-04-11
CH,Thurgau,TG,16799.0,434.0,,15.0,13.0,2021-04-11
CH,Lucerne,LU,24759.0,,,,,2021-04-11
CH,Fribourg,FR,29551.0,474.0,,23.0,7.0,2021-04-11
CH,Ticino,TI,30988.0,979.0,,64.0,16.0,2021-04-11
CH,Valais,VS,34522.0,652.0,,29.0,8.0,2021-04-11
CH,St. Gallen,SG,37516.0,700.0,,43.0,8.0,2021-04-11
CH,Aargau,AG,42051.0,672.0,,,,2021-04-11
CH,Geneva,GE,51234.0,734.0,,87.0,10.0,2021-04-11
CH,Berne,BE,58233.0,1061.0,,,,2021-04-11
CH,Vaud,VD,76007.0,992.0,,152.0,36.0,2021-04-11
CH,Zürich,ZH,99283.0,1355.0,,178.0,47.0,2021-04-11
CH,,,611727.0,10369.0,357685.0,957.0,217.0,2021-04-11
CH,Appenzell Innerrhoden,AI,,,,,,2021-04-11
CH,Appenzell Ausserrhoden,AR,,,,,,2021-04-11
CH,Glarus,GL,,,21881.0,-1.0,1.0,2021-04-11
CH,Obwalden,OW,,,,,,2021-04-11
CH,Solothurn,SO,,,,,,2021-04-11
CH,Uri,UR,,,,,,2021-04-11
