country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,25.0,0.0,,,,2020-05-09
CH,Schaffhausen,SH,78.0,6.0,,3.0,3.0,2020-05-09
CH,Obwalden,OW,79.0,0.0,,0.0,,2020-05-09
CH,Uri,UR,92.0,7.0,,3.0,,2020-05-09
CH,Nidwalden,NW,115.0,3.0,,1.0,0.0,2020-05-09
CH,Glarus,GL,126.0,12.0,,2.0,,2020-05-09
CH,Zug,ZG,193.0,8.0,,1.0,1.0,2020-05-09
CH,Jura,JU,195.0,0.0,,5.0,4.0,2020-05-09
CH,Schwyz,SZ,306.0,23.0,,,,2020-05-09
CH,Thurgau,TG,376.0,17.0,,4.0,5.0,2020-05-09
CH,Neuchâtel,NE,710.0,83.0,,15.0,2.0,2020-05-09
CH,St. Gallen,SG,785.0,,,8.0,1.0,2020-05-09
CH,Grisons,GR,820.0,46.0,,7.0,6.0,2020-05-09
CH,Basel-Landschaft,BL,876.0,33.0,,2.0,1.0,2020-05-09
CH,Basel-Stadt,BS,967.0,50.0,,11.0,3.0,2020-05-09
CH,Fribourg,FR,1123.0,82.0,,25.0,5.0,2020-05-09
CH,Aargau,AG,1158.0,43.0,,,,2020-05-09
CH,Berne,BE,1824.0,89.0,,29.0,7.0,2020-05-09
CH,Valais,VS,1889.0,134.0,,28.0,10.0,2020-05-09
CH,Ticino,TI,3260.0,338.0,,69.0,12.0,2020-05-09
CH,Zürich,ZH,3519.0,129.0,,29.0,8.0,2020-05-09
CH,Geneva,GE,4896.0,271.0,29033.0,24.0,7.0,2020-05-09
CH,Vaud,VD,5375.0,298.0,,60.0,16.0,2020-05-09
CH,,,29986.0,1745.0,29675.0,363.0,102.0,2020-05-09
CH,Appenzell Ausserrhoden,AR,,,,,,2020-05-09
CH,Lucerne,LU,,20.0,,14.0,,2020-05-09
CH,Solothurn,SO,,,,,,2020-05-09
