country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,6526.0,25.0,,,,2022-03-29
CH,Uri,UR,15337.0,68.0,,5.0,,2022-03-29
CH,Obwalden,OW,16521.0,61.0,,4.0,,2022-03-29
CH,Nidwalden,NW,17940.0,36.0,,4.0,1.0,2022-03-29
CH,Jura,JU,30459.0,244.0,,23.0,0.0,2022-03-29
CH,Schaffhausen,SH,30631.0,120.0,,11.0,2.0,2022-03-29
CH,Zug,ZG,47702.0,164.0,,22.0,0.0,2022-03-29
CH,Neuchâtel,NE,73606.0,459.0,,30.0,0.0,2022-03-29
CH,Basel-Stadt,BS,77115.0,277.0,,138.0,11.0,2022-03-29
CH,Grisons,GR,88648.0,254.0,,22.0,1.0,2022-03-29
CH,Thurgau,TG,115503.0,658.0,,73.0,2.0,2022-03-29
CH,Basel-Landschaft,BL,119121.0,290.0,,49.0,7.0,2022-03-29
CH,Fribourg,FR,138123.0,564.0,,68.0,5.0,2022-03-29
CH,Ticino,TI,138754.0,1154.0,,123.0,4.0,2022-03-29
CH,Valais,VS,145929.0,814.0,,103.0,5.0,2022-03-29
CH,Lucerne,LU,174489.0,,,84.0,,2022-03-29
CH,Geneva,GE,201120.0,,,419.0,3.0,2022-03-29
CH,St. Gallen,SG,206250.0,855.0,,51.0,5.0,2022-03-29
CH,Berne,BE,394953.0,1515.0,,236.0,25.0,2022-03-29
CH,Zürich,ZH,592922.0,1761.0,,291.0,41.0,2022-03-29
CH,,,3351004.0,13585.0,1011778.0,2226.0,157.0,2022-03-29
CH,Aargau,AG,,,,139.0,9.0,2022-03-29
CH,Appenzell Ausserrhoden,AR,,,,,,2022-03-29
CH,Glarus,GL,,,,,,2022-03-29
CH,Solothurn,SO,,354.0,,46.0,5.0,2022-03-29
CH,Schwyz,SZ,,,,,,2022-03-29
CH,Vaud,VD,,,,,,2022-03-29
