country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Nidwalden,NW,2916.0,23.0,,1.0,2.0,2021-08-22
CH,Schaffhausen,SH,5335.0,78.0,,12.0,5.0,2021-08-22
CH,Jura,JU,7577.0,113.0,,0.0,2.0,2021-08-22
CH,Zug,ZG,9267.0,124.0,,7.0,2.0,2021-08-22
CH,Schwyz,SZ,13349.0,241.0,,,,2021-08-22
CH,Basel-Stadt,BS,14691.0,210.0,,26.0,10.0,2021-08-22
CH,Grisons,GR,14719.0,194.0,,11.0,6.0,2021-08-22
CH,Neuchâtel,NE,18370.0,404.0,,5.0,1.0,2021-08-22
CH,Basel-Landschaft,BL,20436.0,224.0,,14.0,4.0,2021-08-22
CH,Thurgau,TG,20982.0,459.0,,31.0,18.0,2021-08-22
CH,Lucerne,LU,31525.0,,,,,2021-08-22
CH,Fribourg,FR,33968.0,491.0,,7.0,2.0,2021-08-22
CH,Valais,VS,39915.0,672.0,,15.0,6.0,2021-08-22
CH,St. Gallen,SG,46587.0,721.0,,43.0,14.0,2021-08-22
CH,Aargau,AG,52414.0,709.0,,,,2021-08-22
CH,Geneva,GE,60488.0,747.0,,39.0,0.0,2021-08-22
CH,Berne,BE,71168.0,1112.0,,,,2021-08-22
CH,Vaud,VD,90204.0,,,59.0,24.0,2021-08-22
CH,Zürich,ZH,122731.0,1431.0,,120.0,49.0,2021-08-22
CH,,,744437.0,10812.0,417292.0,600.0,189.0,2021-08-22
CH,Appenzell Innerrhoden,AI,,,,,,2021-08-22
CH,Appenzell Ausserrhoden,AR,,,,,,2021-08-22
CH,Glarus,GL,,,35948.0,-1.0,1.0,2021-08-22
CH,Obwalden,OW,,,,,,2021-08-22
CH,Solothurn,SO,,,,,,2021-08-22
CH,Ticino,TI,,,,,,2021-08-22
CH,Uri,UR,,,,,,2021-08-22
