country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,1038.0,15.0,,3.0,,2021-05-10
CH,Obwalden,OW,2330.0,39.0,,0.0,,2021-05-10
CH,Nidwalden,NW,2544.0,23.0,,4.0,1.0,2021-05-10
CH,Glarus,GL,2654.0,73.0,,8.0,1.0,2021-05-10
CH,Uri,UR,3089.0,47.0,,11.0,,2021-05-10
CH,Schaffhausen,SH,4457.0,76.0,,7.0,4.0,2021-05-10
CH,Jura,JU,6570.0,110.0,,8.0,0.0,2021-05-10
CH,Zug,ZG,8132.0,119.0,,6.0,2.0,2021-05-10
CH,Schwyz,SZ,11441.0,224.0,,,,2021-05-10
CH,Basel-Stadt,BS,12411.0,200.0,,37.0,7.0,2021-05-10
CH,Grisons,GR,13089.0,188.0,,10.0,4.0,2021-05-10
CH,Neuchâtel,NE,16836.0,403.0,,12.0,2.0,2021-05-10
CH,Solothurn,SO,17205.0,270.0,181877.0,20.0,4.0,2021-05-10
CH,Basel-Landschaft,BL,17597.0,218.0,,23.0,4.0,2021-05-10
CH,Thurgau,TG,18136.0,448.0,,15.0,6.0,2021-05-10
CH,Lucerne,LU,27403.0,,,58.0,,2021-05-10
CH,Fribourg,FR,31266.0,482.0,,19.0,4.0,2021-05-10
CH,Ticino,TI,32617.0,991.0,,42.0,11.0,2021-05-10
CH,Valais,VS,37077.0,666.0,,21.0,8.0,2021-05-10
CH,St. Gallen,SG,40554.0,708.0,,30.0,12.0,2021-05-10
CH,Aargau,AG,46071.0,693.0,,66.0,17.0,2021-05-10
CH,Geneva,GE,54785.0,744.0,,42.0,11.0,2021-05-10
CH,Berne,BE,62957.0,1081.0,,,,2021-05-10
CH,Vaud,VD,81538.0,1008.0,,90.0,17.0,2021-05-10
CH,Zürich,ZH,108645.0,1391.0,,136.0,44.0,2021-05-10
CH,,,663309.0,10594.0,394990.0,775.0,209.0,2021-05-10
CH,Appenzell Ausserrhoden,AR,,,,,,2021-05-10
