country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Obwalden,OW,1241.0,26.0,,5.0,,2020-12-19
CH,Nidwalden,NW,1256.0,12.0,,4.0,3.0,2020-12-19
CH,Schaffhausen,SH,2666.0,45.0,,,,2020-12-19
CH,Jura,JU,4162.0,106.0,,23.0,1.0,2020-12-19
CH,Zug,ZG,4327.0,57.0,,21.0,4.0,2020-12-19
CH,Schwyz,SZ,6717.0,124.0,,,,2020-12-19
CH,Grisons,GR,7213.0,128.0,,29.0,7.0,2020-12-19
CH,Basel-Stadt,BS,7273.0,125.0,,130.0,19.0,2020-12-19
CH,Basel-Landschaft,BL,9680.0,137.0,,58.0,5.0,2020-12-19
CH,Thurgau,TG,10343.0,196.0,,66.0,23.0,2020-12-19
CH,Neuchâtel,NE,11007.0,303.0,,46.0,5.0,2020-12-19
CH,Lucerne,LU,14634.0,188.0,,,,2020-12-19
CH,Ticino,TI,20511.0,691.0,,303.0,42.0,2020-12-19
CH,Fribourg,FR,22496.0,394.0,,49.0,10.0,2020-12-19
CH,St. Gallen,SG,24520.0,,,169.0,25.0,2020-12-19
CH,Valais,VS,24598.0,495.0,,57.0,18.0,2020-12-19
CH,Aargau,AG,24805.0,346.0,,,,2020-12-19
CH,Geneva,GE,36160.0,762.0,,137.0,16.0,2020-12-19
CH,Berne,BE,38341.0,627.0,,,,2020-12-19
CH,Vaud,VD,53954.0,766.0,,283.0,54.0,2020-12-19
CH,Zürich,ZH,60533.0,678.0,,396.0,97.0,2020-12-19
CH,,,400833.0,6879.0,268883.0,2437.0,446.0,2020-12-19
CH,Appenzell Innerrhoden,AI,,,,,,2020-12-19
CH,Appenzell Ausserrhoden,AR,,,,,,2020-12-19
CH,Glarus,GL,,,,-1.0,1.0,2020-12-19
CH,Solothurn,SO,,,,,,2020-12-19
CH,Uri,UR,,,,,,2020-12-19
