country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,389.0,6.0,,,,2020-11-04
CH,Obwalden,OW,468.0,5.0,,13.0,,2020-11-04
CH,Uri,UR,529.0,8.0,,7.0,,2020-11-04
CH,Glarus,GL,574.0,15.0,,17.0,2.0,2020-11-04
CH,Nidwalden,NW,585.0,4.0,,9.0,2.0,2020-11-04
CH,Schaffhausen,SH,872.0,11.0,,15.0,3.0,2020-11-04
CH,Appenzell Ausserrhoden,AR,892.0,11.0,,18.0,2.0,2020-11-04
CH,Zug,ZG,1967.0,13.0,,31.0,4.0,2020-11-04
CH,Jura,JU,2592.0,37.0,,80.0,7.0,2020-11-04
CH,Grisons,GR,2867.0,57.0,,41.0,9.0,2020-11-04
CH,Basel-Stadt,BS,2907.0,54.0,,77.0,12.0,2020-11-04
CH,Solothurn,SO,3066.0,23.0,,62.0,,2020-11-04
CH,Basel-Landschaft,BL,3562.0,43.0,,29.0,4.0,2020-11-04
CH,Schwyz,SZ,3577.0,55.0,,,,2020-11-04
CH,Thurgau,TG,3750.0,52.0,,44.0,9.0,2020-11-04
CH,Lucerne,LU,6016.0,45.0,,79.0,15.0,2020-11-04
CH,Neuchâtel,NE,6245.0,133.0,,102.0,18.0,2020-11-04
CH,Ticino,TI,8858.0,377.0,,191.0,16.0,2020-11-04
CH,Aargau,AG,9340.0,90.0,,114.0,19.0,2020-11-04
CH,St. Gallen,SG,9893.0,91.0,,165.0,27.0,2020-11-04
CH,Fribourg,FR,12673.0,168.0,,173.0,22.0,2020-11-04
CH,Valais,VS,16428.0,250.0,,289.0,30.0,2020-11-04
CH,Berne,BE,17650.0,185.0,,303.0,43.0,2020-11-04
CH,Geneva,GE,23265.0,448.0,,517.0,25.0,2020-11-04
CH,Zürich,ZH,25828.0,212.0,,284.0,52.0,2020-11-04
CH,Vaud,VD,31879.0,377.0,,458.0,78.0,2020-11-04
CH,,,196672.0,2770.0,210782.0,3139.0,409.0,2020-11-04
