country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,769.0,15.0,,3.0,,2021-01-12
CH,Obwalden,OW,1526.0,30.0,,12.0,,2021-01-12
CH,Uri,UR,1539.0,35.0,,10.0,,2021-01-12
CH,Nidwalden,NW,1627.0,13.0,,6.0,2.0,2021-01-12
CH,Glarus,GL,1852.0,39.0,,18.0,3.0,2021-01-12
CH,Appenzell Ausserrhoden,AR,2710.0,40.0,,23.0,0.0,2021-01-12
CH,Schaffhausen,SH,3252.0,57.0,,10.0,4.0,2021-01-12
CH,Jura,JU,4869.0,81.0,,23.0,0.0,2021-01-12
CH,Zug,ZG,5461.0,84.0,,13.0,5.0,2021-01-12
CH,Schwyz,SZ,8421.0,168.0,,,,2021-01-12
CH,Basel-Stadt,BS,8785.0,167.0,,74.0,15.0,2021-01-12
CH,Grisons,GR,8981.0,152.0,,42.0,6.0,2021-01-12
CH,Solothurn,SO,11727.0,229.0,,48.0,17.0,2021-01-12
CH,Basel-Landschaft,BL,11933.0,188.0,,42.0,6.0,2021-01-12
CH,Neuchâtel,NE,12372.0,346.0,,34.0,6.0,2021-01-12
CH,Thurgau,TG,13256.0,334.0,,52.0,16.0,2021-01-12
CH,Lucerne,LU,18944.0,253.0,,110.0,,2021-01-12
CH,Fribourg,FR,24431.0,420.0,,41.0,8.0,2021-01-12
CH,Ticino,TI,25504.0,856.0,,280.0,55.0,2021-01-12
CH,Valais,VS,27420.0,546.0,,100.0,10.0,2021-01-12
CH,St. Gallen,SG,30215.0,585.0,,98.0,18.0,2021-01-12
CH,Aargau,AG,31666.0,543.0,,101.0,24.0,2021-01-12
CH,Geneva,GE,42242.0,686.0,,103.0,7.0,2021-01-12
CH,Berne,BE,46712.0,847.0,,200.0,41.0,2021-01-12
CH,Vaud,VD,59874.0,847.0,,245.0,45.0,2021-01-12
CH,Zürich,ZH,76092.0,1057.0,,314.0,79.0,2021-01-12
CH,,,482180.0,8618.0,279150.0,2008.0,382.0,2021-01-12
