country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,23.0,0.0,,,,2020-04-08
CH,Schaffhausen,SH,53.0,1.0,,3.0,2.0,2020-04-08
CH,Obwalden,OW,61.0,0.0,,1.0,,2020-04-08
CH,Glarus,GL,64.0,2.0,,2.0,,2020-04-08
CH,Appenzell Ausserrhoden,AR,72.0,3.0,,,,2020-04-08
CH,Uri,UR,72.0,4.0,,5.0,,2020-04-08
CH,Nidwalden,NW,93.0,,,8.0,1.0,2020-04-08
CH,Zug,ZG,162.0,3.0,,3.0,9.0,2020-04-08
CH,Jura,JU,167.0,0.0,,31.0,5.0,2020-04-08
CH,Schwyz,SZ,196.0,7.0,,,,2020-04-08
CH,Thurgau,TG,261.0,8.0,,15.0,15.0,2020-04-08
CH,Solothurn,SO,276.0,3.0,,22.0,,2020-04-08
CH,Neuchâtel,NE,513.0,43.0,,53.0,10.0,2020-04-08
CH,Lucerne,LU,513.0,9.0,,28.0,,2020-04-08
CH,St. Gallen,SG,633.0,15.0,,51.0,10.0,2020-04-08
CH,Grisons,GR,698.0,35.0,,31.0,7.0,2020-04-08
CH,Basel-Landschaft,BL,764.0,20.0,,34.0,18.0,2020-04-08
CH,Fribourg,FR,775.0,45.0,,58.0,22.0,2020-04-08
CH,Basel-Stadt,BS,829.0,31.0,,77.0,13.0,2020-04-08
CH,Aargau,AG,834.0,22.0,,62.0,23.0,2020-04-08
CH,Berne,BE,1405.0,41.0,,92.0,35.0,2020-04-08
CH,Valais,VS,1553.0,66.0,,98.0,26.0,2020-04-08
CH,Ticino,TI,2659.0,211.0,,248.0,71.0,2020-04-08
CH,Zürich,ZH,2769.0,64.0,,170.0,0.0,2020-04-08
CH,Geneva,GE,4150.0,156.0,17765.0,327.0,47.0,2020-04-08
CH,Vaud,VD,4586.0,168.0,,283.0,75.0,2020-04-08
CH,,,24181.0,957.0,18407.0,1704.0,395.0,2020-04-08
