country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,4343.0,24.0,,,,2022-02-01
CH,Uri,UR,10079.0,61.0,,2.0,,2022-02-01
CH,Glarus,GL,10303.0,102.0,,10.0,,2022-02-01
CH,Obwalden,OW,10578.0,55.0,,6.0,,2022-02-01
CH,Nidwalden,NW,11499.0,33.0,,4.0,1.0,2022-02-01
CH,Schaffhausen,SH,17177.0,105.0,,12.0,2.0,2022-02-01
CH,Jura,JU,23117.0,234.0,,24.0,1.0,2022-02-01
CH,Zug,ZG,30339.0,154.0,,13.0,2.0,2022-02-01
CH,Schwyz,SZ,42913.0,344.0,,,,2022-02-01
CH,Basel-Stadt,BS,44372.0,262.0,,128.0,12.0,2022-02-01
CH,Neuchâtel,NE,54587.0,443.0,,70.0,5.0,2022-02-01
CH,Grisons,GR,56633.0,243.0,,24.0,4.0,2022-02-01
CH,Solothurn,SO,61067.0,326.0,,18.0,7.0,2022-02-01
CH,Basel-Landschaft,BL,67295.0,270.0,,32.0,3.0,2022-02-01
CH,Thurgau,TG,72147.0,602.0,,43.0,7.0,2022-02-01
CH,Ticino,TI,94519.0,1103.0,,169.0,14.0,2022-02-01
CH,Fribourg,FR,101303.0,543.0,,91.0,7.0,2022-02-01
CH,Lucerne,LU,104675.0,441.0,,51.0,,2022-02-01
CH,Valais,VS,114435.0,775.0,,163.0,10.0,2022-02-01
CH,St. Gallen,SG,135241.0,825.0,,62.0,6.0,2022-02-01
CH,Aargau,AG,152438.0,892.0,,119.0,12.0,2022-02-01
CH,Geneva,GE,166206.0,963.0,,497.0,13.0,2022-02-01
CH,Berne,BE,236242.0,1437.0,,204.0,21.0,2022-02-01
CH,Zürich,ZH,363442.0,1664.0,,206.0,46.0,2022-02-01
CH,,,2237795.0,12970.0,870425.0,2338.0,216.0,2022-02-01
CH,Appenzell Ausserrhoden,AR,,,,,,2022-02-01
CH,Vaud,VD,,,,,,2022-02-01
